Stations,Test_corr,Test_NSE,Test_MAE
1030,0.8256783183631272,0.6816050179460607,1.6211573875398653
317,0.8116991971204254,0.6579668395601806,1.4109643203224593
1061,0.72249687410772,0.5215808879320785,1.3741204976586139
1041,0.8342330004206969,0.68644107640839,1.1504285508934422
335,0.8706759054626633,0.7487794134419684,1.6841246357366413
342,0.7811474749776219,0.5908330127503789,1.4337769655631964
345,0.8546914275173896,0.7302923561657568,1.806898795994814
348,0.7499652772212846,0.5575039735254781,1.2157342882695135
353,0.8764447359387255,0.7658678514148551,1.7889817846533111
368,0.8680962526579297,0.7352005823770256,1.5975395397443664
371,0.8663942201455394,0.7443436374965342,1.2265251595720545
913,0.8155517992286374,0.6643732675020576,1.2712112380733256
378,0.748296759645796,0.5594263742902476,1.6159457875080014
380,0.832207210976012,0.6888286461434954,1.3108071931126763
383,0.6892946929581695,0.4490275708831769,2.0429080110303097
386,0.910145849272912,0.8282567394987548,1.1615777170144008
387,0.9216448448773014,0.8485716983433348,1.1130401246743085
1101,0.8334118512844948,0.6934760330649156,1.2723655494373884
409,0.8628222514966106,0.719012799902136,1.854046408783296
904,0.872813824049873,0.7610965714988234,1.879191286049336
415,0.8366701280377088,0.6991158270339273,1.336864428282356
426,0.732033655042029,0.5356243550839117,1.6203487349271741
435,0.834001423984672,0.6656928039570564,1.6849498522551474
444,0.8562907759910657,0.7328514644724067,1.1186142297653885
449,0.8296792470268632,0.6871703684760865,1.638444741831651
452,0.6540050134629823,0.4107719632385125,1.5290825554540777
457,0.8844945732560723,0.7791187132568981,1.5163708487262308
461,0.7347639553656463,0.5316498513945189,1.2679910849372986
465,0.8824936179867046,0.7758918577080405,1.4428744913088374
467,0.8653334274013715,0.7450032513509997,1.5369180416605217
468,0.810806213337288,0.6420097589788443,1.3754087565092223
485,0.8759197945418994,0.7654365483652721,1.2941517354346617
521,0.6666291864752082,0.4378697056344033,1.6087770374712502
522,0.8039156234859219,0.6419769659584804,1.3147484187226723
528,0.7795015841566086,0.6058903406241258,1.3230961814060438
531,0.777212256231339,0.6000383671702751,1.6469233559549306
538,0.8421933505657201,0.7046603145954882,1.4557503382393087
542,0.817390483300817,0.6584103453388261,1.4855629607467011
543,0.8304675382119365,0.6734116390707248,1.1805543109151233
544,0.882546058881917,0.776209855864817,1.5665897089709828
547,0.8831672591802123,0.7797725301971234,1.2951769471984866
970,0.8756848809021889,0.7654603356493777,1.3977638174165126
554,0.8605183017937043,0.7386161811368048,1.2077239551385357
555,0.8340962692467815,0.692286511391373,1.1946431531027601
556,0.862989812194865,0.7415467708054735,1.0852114373297257
559,0.654072493395854,0.42449649618418894,1.7234553146596239
565,0.8851746283473165,0.7801591498014874,1.5212544808583042
566,0.8395491812585612,0.7025318660500574,1.3323013356036868
572,0.7511915391498372,0.5575181472729809,1.5916220688856313
1047,0.8884827163882245,0.788352181344872,1.7524450529795623
586,0.8898805127888598,0.7874183538304358,1.3372155476657526
589,0.8281133870938113,0.6831108002013758,1.60407909223825
597,0.8908564442210383,0.7904041551597496,1.185316215950078
940,0.8916002113533346,0.7934780560757404,1.6524175859905537
607,0.7585204104332817,0.5422145372654278,1.2058746304871146
905,0.8582746540948122,0.7359113522358308,1.5749750889045808
618,0.823587470387067,0.6782544140034835,1.5760995710856487
1040,0.8661842931391787,0.7451311111787476,1.3446455738454888
622,0.7426156306380837,0.5484605232140314,1.8906996019396367
1014,0.8356761260073916,0.6974060909248223,1.2887348871624644
629,0.8411316043966269,0.707483379313182,1.4489791402311822
632,0.8502833679409508,0.702732658072317,1.6304714944251184
658,0.8111013475182031,0.6557849451005514,1.12393374541881
661,0.7411905818907724,0.5479171670105987,1.3695037419067309
669,0.8589024162138785,0.737113230730901,1.5068475515941184
675,0.8189492702994232,0.6676667268939898,1.503009420252235
680,0.8141199440260589,0.6551122407632162,1.2386646773886514
682,0.8789490636072292,0.7585017556330416,1.8269382296244165
688,0.8266899892477488,0.6813085181605596,1.267351410333658
701,0.7626363580095757,0.5669859421320957,1.6651616657061241
709,0.8597320253704123,0.7367062125210458,1.9175813933705441
713,0.8814927658176058,0.7755130720205197,1.5617599359912602
717,0.8798955351701058,0.7641322355194619,1.6744981892107538
732,0.8693224794690765,0.7508602984788442,1.3403711573643857
737,0.8431805776922573,0.6858143618444905,2.5881335893471182
739,0.8218599196177852,0.6746141884164405,1.440379546750867
742,0.7775086888319661,0.5986684557028735,1.409485721639577
1060,0.903960623632967,0.8136400677589685,1.611402918133332
762,0.7254066227302748,0.52509383064052,1.5307279518117278
765,0.852637521191232,0.707924793495905,1.20731840184597
779,0.9106378302372956,0.8233584640094737,1.517977631683717
780,0.9346585837602972,0.8724863463335844,1.5272440053089713
793,0.6315385760881292,0.39582304138871627,1.4489435810918865
797,0.8548603115223425,0.7258692582033839,1.5317776261878058
802,0.82564699526163,0.6789234972954494,1.2694090610574662
1097,0.8376941740711191,0.683933888120503,1.2964291500442688
825,0.8729798744907853,0.7579511796732,2.569017856888536
827,0.7658992411101387,0.579801799092412,1.5579910908884824
831,0.8724306279788779,0.7535403720112277,1.7885051220552393
842,0.8567038319700624,0.7330429906100402,1.4276072899153027
843,0.8382586888116753,0.7018199169695988,1.4997250253774257
859,0.8132822635109661,0.6596262563720552,2.081325333563921
869,0.7424920958303072,0.5503591411754851,1.6038960526262456
874,0.8217066277498348,0.6736900243613013,2.376702126283148
2134,0.46659243536492223,0.1964131013400754,0.9398689103545758
0484,0.8388871700947591,0.7017823820539293,1.930589600919106
0761,0.8135671696659592,0.6595397594855433,1.5360238591295567
