Stations,Test_corr,Test_NSE,Test_MAE
1030,0.8475475581685579,0.718333985948671,1.537591167268558
317,0.8360364453037076,0.6944420323838425,1.360762496572349
1061,0.7832254542496426,0.6111184972351638,1.2974146446881432
1041,0.8781136154010858,0.7699559182747047,1.0511692919721303
335,0.8574345556676367,0.7346614817532197,1.7406976515942836
342,0.7119071074273514,0.5056497746089237,1.5520434824786067
345,0.8769943384169682,0.7639924851796677,1.8169453048196416
348,0.78076891385038,0.5966683729008716,1.4115338857320143
353,0.9003724074655937,0.8016299291044335,1.8843755225961012
368,0.8740334386607383,0.7426220816978553,1.5848925264952292
371,0.899578980335532,0.8088726701888731,1.2295600777871223
913,0.7755277171675922,0.6003145374050275,1.425862925239381
378,0.783771799355239,0.6108877076564794,1.5513974681406024
380,0.8524008680259028,0.7242159198791731,1.2707565197905464
383,0.731520103678044,0.5350291841223852,1.9488620790073587
386,0.9316428924143358,0.8530827223333921,1.2215360787864473
387,0.9019080282476492,0.8124409321250874,1.2846216429196755
1101,0.8692030661898807,0.7538397122014324,1.253653110265287
409,0.7955532712823928,0.6326914412467213,1.9598324923346215
904,0.8511904652936886,0.7213311537845934,2.0057534737077023
415,0.8220226780256314,0.6753671079676857,1.3660606736148337
426,0.6933863546054235,0.47424844475050476,1.6895050559142855
435,0.8355214060719826,0.675815450461646,1.6927941604064214
444,0.8938017832475096,0.7920661312894413,1.1412568837723427
449,0.8275855704425108,0.6825939533566543,1.7136807357955983
452,0.6009847026852941,0.35911995862317236,1.711724442336524
457,0.8672447098234289,0.7485791125551327,1.6392895052124001
461,0.7074609917609329,0.4958133338489772,1.3517846262794824
465,0.8817198048763689,0.7764177168022443,1.4242291996214382
467,0.8327268094368985,0.6909277033170302,1.5680258268475553
468,0.8028264058828529,0.6429305997121415,1.3598934877779012
485,0.842296678687501,0.7079726228557963,1.3970913424861098
521,0.7567486033453107,0.5705740290081285,1.6338305439376004
522,0.8026874728782015,0.6380567471209422,1.3960621759851195
528,0.8143058605649955,0.6589754821711611,1.273660562585132
531,0.785917678333764,0.6160744798007312,1.570653852605771
538,0.8544352839000181,0.72984454360617,1.3963406433545322
542,0.8155438533974159,0.6597005440105094,1.4474082143936895
543,0.8294948087945647,0.6817544729356746,1.2787610018908195
544,0.9082371157690646,0.8242729633493209,1.563417311366396
547,0.8902148837287851,0.7898458430977712,1.2883032630677191
970,0.8455916990596597,0.7150071233823674,1.5248938029827768
554,0.841775180962927,0.7064581881667302,1.284645209229568
555,0.8600705946722172,0.7395274573161739,1.2709022280545414
556,0.8628423156854798,0.7439685705764973,1.1181090501367312
559,0.7044485497937734,0.4892110969243132,1.5518299451649453
565,0.9018148237824631,0.807795471582732,1.4551034412163915
566,0.8159197097358852,0.6655035772689898,1.489173079322267
572,0.8011593448125675,0.6098480163234015,1.7913758212286048
1047,0.8898707764108578,0.7896365320833866,1.7318686683935511
586,0.8751508675054483,0.7639076895635146,1.3948704145805924
589,0.8737592039226553,0.7598697600970389,1.4887765901486383
597,0.8789182601008176,0.7694187081379934,1.3136667756024971
940,0.8892838105275639,0.7890414627755399,1.6934299982497718
607,0.8116770742675323,0.6541172356221442,1.1018502572092606
905,0.867354750638971,0.7522648980071456,1.5679298263880683
