Stations,Test_corr,Test_NSE,Test_MAE
1030,0.8725330334202713,0.7450038299000035,1.6552340878824447
317,0.8235005780124262,0.6656346727209967,1.3591694328091117
1061,0.8081236098952977,0.6510796728675129,1.2602892728782893
1041,0.8955481121023787,0.8007015396812325,0.9945305569886568
335,0.8557890344998811,0.7320060908101281,1.7020789836319494
342,0.8084087877659614,0.6447223171204002,1.5297393875743681
345,0.8552944476498484,0.7200246687933929,1.923246138300082
348,0.7711750259528983,0.5826231297201991,1.4101441930376293
353,0.8876397888362028,0.7833952683400269,1.8188951507711841
368,0.8915159484824746,0.7865867972850006,1.5886652427005459
371,0.8741835501622163,0.7573210127285358,1.3788272631502563
913,0.8106157480709656,0.6566024332253444,1.3556663511507503
378,0.7813079241507284,0.6097302569823421,1.5762683018220174
380,0.8853008141098958,0.7625803859835891,1.2341373475936257
383,0.7525642208644104,0.5569737949088795,1.9398937916976953
386,0.9172799537984033,0.828639460619958,1.2842962476198316
387,0.9080941741851773,0.8077524865185662,1.2841907387253815
1101,0.8259276911278595,0.6763197288559837,1.4526134705888525
409,0.8233063258072971,0.6742486872119291,1.8978665813290907
904,0.8997468549037299,0.7995811076113976,1.8681459130480085
415,0.8291521026477731,0.6852477468979126,1.373447734539431
426,0.6345284386495159,0.4005472644703644,1.85419813282277
435,0.8485780440592622,0.7034505725915422,1.7683093063529622
444,0.876541627468089,0.7662032549044449,1.1981089793531645
449,0.8299731059520408,0.6887764737241839,1.7201452670867134
452,0.5040742411925095,0.2522734514847874,1.6997169625317672
457,0.8824843557474046,0.766928607364969,1.6333670138118088
461,0.730209671950077,0.4998371161151095,1.6331167843830012
465,0.8855797086971051,0.7837326664283307,1.4379004015541372
467,0.8613285321344311,0.7311067805327972,1.587980302140448
468,0.8174218774550389,0.6680059024291918,1.3920947641830248
485,0.8621877468046573,0.7426875404155271,1.324827579603772
521,0.7716796901948977,0.5868338474681076,1.6640456544635491
522,0.8404385760148969,0.6843185046643687,1.3743965260078836
528,0.8575197678124368,0.7280395310453078,1.2442286160844385
531,0.7961566416698709,0.6286720846745819,1.5866767393070307
538,0.851363678397984,0.723323766611298,1.4208183011361422
542,0.8093971119937275,0.65192818295097,1.5152178586386003
543,0.8544713112442017,0.6913914860597967,1.4786974787949287
544,0.908628129646543,0.8221909644581439,1.5807666178390956
547,0.8895404323132703,0.7911984456806802,1.29455416117554
970,0.8296647492069676,0.6868033546708776,1.5976886866460427
554,0.8425844883134007,0.7083597496486236,1.4449991041245391
555,0.882770652982805,0.7754220581888529,1.273452385061294
556,0.8554221408575144,0.7295326078258931,1.1516323146154017
559,0.6557707692383076,0.4149867079326839,1.8090337811362094
565,0.9165540988326982,0.831080769041769,1.4509090757291219
566,0.8470199344802531,0.7122547797063652,1.559828325126925
572,0.7336715023334149,0.5293219251705856,1.7629507743041704
1047,0.8729297949019237,0.7518394513683933,1.9134952069315345
586,0.8820668967194619,0.7779648806838603,1.3688226760812139
589,0.862481042166673,0.7433374897792493,1.530291436585976
597,0.8796627543590245,0.7703292916280631,1.3774159762825164
940,0.9047486409086869,0.8085151808456029,1.697250692549813
607,0.7643424116600548,0.5829118041125229,1.2448236271810083
905,0.8871905983235575,0.7843714815485735,1.512369075841101
618,0.8769675564993025,0.7605180896022627,1.4686605688300265
1040,0.8543561993470036,0.7296720688780463,1.3177895576435004
622,0.7919594436681221,0.6257010163258043,1.8588786371837727
1014,0.8236069752622144,0.6775979167874171,1.2593583874992897
629,0.8464895297845074,0.7158637072538911,1.4414408136219066
632,0.8708474037389999,0.7575790126927341,1.585969711649347
658,0.7796658022245351,0.6076451316023823,1.2638872033624335
661,0.7037669553523104,0.49513083988136275,1.6265947350869323
669,0.8587078300177365,0.7281216253131996,1.642606319870141
675,0.7857048591319221,0.6160536634943314,1.5950048113417692
680,0.8404587423244099,0.666037934127784,1.2873117664194977
682,0.8902283231676703,0.778620283765411,1.9042491314187786
688,0.8731685907500428,0.7608527467598145,1.1872466924093075
701,0.7642401001848874,0.5804400535760014,1.747096543378581
709,0.8496468492582564,0.7159177021566039,2.036390340541955
713,0.8993111248099015,0.8072254469151413,1.5116951212949565
717,0.8744413275420804,0.7562186750605728,1.6909543501504687
732,0.8386045441086962,0.698430396962764,1.3668752809421802
737,0.8901163790216767,0.7569890682711226,2.4419471532099983
739,0.8409420817622983,0.7058474157979906,1.4121572516607956
