Stations,Test_corr,Test_NSE,Test_MAE
1030,0.8540574368246995,0.7081428198372656,1.6824235898094468
317,0.810856180640758,0.6571330375046482,1.357628282196794
1061,0.779677113468956,0.5981386774019617,1.3714741452880672
1041,0.8531698887801973,0.7150346920304231,1.2288697947456932
335,0.853731993922585,0.7285533488740844,1.7307354757640596
342,0.7245466939745671,0.524869302302273,1.4493879161406074
345,0.8451798164453173,0.7137581080950735,1.872156589170625
348,0.7608452052020941,0.5754969365263561,1.3350489875789169
353,0.8947880737828722,0.7946128349764494,1.7221557110740107
368,0.8671574751266816,0.7504578236979638,1.4714777709341575
371,0.879385569551323,0.7597350148487131,1.2822419278501533
913,0.8100547153220004,0.654413748159793,1.4296777121657354
378,0.7739855957309842,0.5947024380744866,1.691686316471429
380,0.8536576553092037,0.7270959711067838,1.2501991980301186
383,0.592835819691818,0.32920305049381604,1.9570121195910455
386,0.898411081083583,0.7973979778957908,1.2911532566680513
387,0.8797282199489761,0.7662907696705465,1.3162625217981905
1101,0.8538966927455891,0.7274778959444821,1.3843555346161658
409,0.7597369945409126,0.5733075747216807,1.9512452768244959
904,0.8875636118334299,0.782948254221874,1.8027580705934882
415,0.8653402038754725,0.7444235218744315,1.3238510560954264
426,0.7366776332115959,0.5381839849461936,1.796091193210072
435,0.8068141428789033,0.6491991645458273,1.5836545811276788
444,0.8395146637309947,0.701540305378587,1.1948387956143398
449,0.7769818941149085,0.6036319568646892,1.7926665874404841
452,0.5435485579856341,0.28666083625604255,1.6358746380884965
457,0.8581462289162538,0.7348953522460226,1.5930604876998586
461,0.7085786948146584,0.5003377946574512,1.3682465379562123
465,0.8394883415474861,0.699679240599279,1.4863498147162866
467,0.8641410473491508,0.7464252593720204,1.476500762007175
468,0.7690331471019584,0.5912087304641458,1.4263316654230274
485,0.8574439059786626,0.7328990853584905,1.3994486007957219
521,0.780179390034001,0.6068320020618059,1.4969012926812364
522,0.8047692438268219,0.630108764537609,1.4327719295594563
528,0.8291658146465799,0.6867587723862463,1.2729422324573905
531,0.7639114510921183,0.5738484000992817,1.751581088401487
538,0.822163081498936,0.6748581717322247,1.5668560471723163
542,0.8298272060968078,0.6874352373453965,1.5037650839643382
543,0.8130715895016327,0.6468589415354988,1.3094483073733714
544,0.8924686777529803,0.794333603072171,1.5538765585745287
547,0.8769487488117558,0.7626055829576791,1.4507220036164765
970,0.853658132624763,0.7243959996937992,1.5959555433409076
554,0.8516161954068895,0.7218305846015016,1.2692106837452672
555,0.8923940451131708,0.789894007766172,1.1164277654590338
556,0.866631641280138,0.7472872274107123,1.1806682696658437
559,0.7244815641088966,0.522406760771083,1.6527003426202904
565,0.9038150941931683,0.8158180376834192,1.4368917228488298
566,0.8246974548627518,0.6717305301164163,1.4505643311144836
