

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:29:49 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0761,2013-10-01,,     0.0,     0.0,     0.9,    16.8,     0.7,     9.1,       0,
0761,2013-10-02,,     0.0,     0.1,     2.8,    16.7,    -0.4,     7.4,       0,
0761,2013-10-03,,     0.0,     0.2,     0.2,    11.9,     0.2,     4.5,       0,
0761,2013-10-04,,     0.0,     0.8,    -1.7,     3.7,    -3.5,    -0.1,       0,
0761,2013-10-05,,     0.0,     0.9,    -4.5,     4.4,    -4.7,    -0.8,       0,
0761,2013-10-06,,     0.0,     1.0,    -1.9,     8.5,    -6.2,     0.4,       0,
0761,2013-10-07,,     0.0,     1.1,     3.4,    16.9,    -3.4,     4.7,       0,
0761,2013-10-08,,     0.0,     1.1,     4.3,    17.0,     1.4,     8.9,       0,
0761,2013-10-09,,     0.0,     1.1,    -1.3,    11.8,    -1.9,     4.4,       0,
0761,2013-10-10,,     0.0,     1.2,     1.2,    14.1,    -2.2,     5.8,       0,
0761,2013-10-11,,     0.0,     1.2,     2.2,    10.9,     1.2,     4.3,       0,
0761,2013-10-12,,     0.0,     1.2,    -3.0,     6.1,    -3.0,     1.3,       0,
0761,2013-10-13,,     0.0,     1.4,     3.3,    10.7,    -2.9,     2.9,       0,
0761,2013-10-14,,     0.0,     1.7,     1.3,     9.4,     1.3,     3.4,       0,
0761,2013-10-15,,     0.0,     1.7,    -0.8,     3.9,    -1.0,     0.7,       0,
0761,2013-10-16,,     0.0,     1.7,    -4.1,     4.2,    -4.2,    -0.4,       0,
0761,2013-10-17,,     0.0,     1.7,    -2.4,     7.3,    -5.4,     0.1,       0,
0761,2013-10-18,,     0.0,     1.7,    -3.0,     6.2,    -3.8,     0.7,       0,
0761,2013-10-19,,     0.0,     1.7,    -3.4,     7.6,    -6.1,    -0.3,       0,
