

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:30:35 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0951,2011-10-01,,     0.0,     0.0,     0.2,     3.2,    -1.4,     0.6,       0,
0951,2011-10-02,,     0.0,     0.0,    -1.9,     6.2,    -1.9,     1.3,       0,
0951,2011-10-03,,     0.0,     0.0,     2.3,    10.7,    -2.6,     2.7,       0,
0951,2011-10-04,,     0.0,     0.0,     0.7,    10.3,     1.9,     6.2,       0,
0951,2011-10-05,,     0.0,     0.0,     0.3,     6.2,     0.3,     2.6,       0,
0951,2011-10-06,,     0.0,     0.0,     0.0,     9.4,    -2.5,     2.2,       0,
0951,2011-10-07,,     0.0,     0.0,    -0.2,    10.1,    -1.1,     2.7,       0,
0951,2011-10-08,,     0.0,     0.0,    -2.4,     7.5,    -2.4,     1.5,       0,
0951,2011-10-09,,     0.0,     0.0,    -1.2,     8.1,    -4.9,    -0.3,       0,
0951,2011-10-10,,     0.0,     0.0,    -5.7,     5.7,    -5.3,    -1.1,       0,
0951,2011-10-11,,     0.0,     0.0,    -1.7,     2.5,    -7.3,    -2.6,       0,
0951,2011-10-12,,     0.0,     0.0,    -8.4,     1.1,    -7.2,    -1.9,       0,
0951,2011-10-13,,     0.0,     0.0,   -11.6,    -0.1,   -12.0,    -6.8,       0,
0951,2011-10-14,,     0.0,     0.1,    -4.9,    -0.8,   -13.2,    -5.8,       0,
0951,2011-10-15,,     0.0,     0.1,     6.4,     7.6,    -5.4,     1.8,       0,
0951,2011-10-16,,     0.0,     0.1,     1.1,     8.2,     1.4,     5.2,       0,
0951,2011-10-17,,     0.0,     0.1,     0.0,     2.2,     0.0,     0.9,       0,
0951,2011-10-18,,     0.0,     0.2,    -2.8,     0.8,    -2.7,    -0.6,       0,
0951,2011-10-19,,     0.1,     0.2,    -2.2,     0.7,    -5.3,    -2.5,       1,
0951,2011-10-20,,     0.1,     0.3,    -6.8,    -1.5,    -6.6,    -3.2,       1,
