

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:30:37 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0951,2013-10-01,,     0.0,     0.0,    -1.3,     4.0,    -1.7,     1.2,       0,
0951,2013-10-02,,     0.0,     0.0,     0.2,     3.4,    -2.8,     0.1,       0,
0951,2013-10-03,,     0.0,     0.0,    -0.8,     7.9,    -2.1,     1.4,       0,
0951,2013-10-04,,     0.0,     0.0,    -1.0,    10.8,    -2.2,     2.3,       0,
0951,2013-10-05,,     0.0,     0.0,     0.9,     5.4,    -2.5,     0.9,       0,
0951,2013-10-06,,     0.0,     0.0,    -4.9,     4.9,    -4.0,     0.7,       0,
0951,2013-10-07,,     0.0,     0.1,     0.4,     6.4,    -4.9,     0.4,       0,
0951,2013-10-08,,     0.0,     0.1,    -4.3,     3.2,    -3.8,     0.2,       0,
0951,2013-10-09,,     0.0,     0.2,     2.9,     7.6,    -4.9,     2.9,       0,
0951,2013-10-10,,     0.0,     0.5,     0.3,     2.9,     0.3,     1.3,       0,
0951,2013-10-11,,     0.0,     0.5,    -2.7,     3.4,    -3.7,    -0.6,       0,
0951,2013-10-12,,     0.0,     0.5,    -2.8,     5.2,    -3.6,    -0.4,       0,
0951,2013-10-13,,     0.0,     0.5,     1.7,    10.1,    -3.6,     2.7,       0,
0951,2013-10-14,,     0.0,     0.5,     4.3,     8.4,     1.7,     4.9,       0,
0951,2013-10-15,,     0.0,     0.5,     2.3,     7.9,     0.3,     3.6,       0,
0951,2013-10-16,,     0.0,     0.5,     9.4,     8.9,     1.3,     6.3,       0,
0951,2013-10-17,,     0.0,     0.5,     5.4,    13.3,     3.4,     9.0,       0,
0951,2013-10-18,,     0.0,     0.5,     5.3,    13.9,     2.5,     7.7,       0,
0951,2013-10-19,,     0.0,     0.5,     6.9,    11.7,     4.2,     8.3,       0,
0951,2013-10-20,,     0.0,     0.6,     0.9,    12.5,     0.4,     5.6,       0,
0951,2013-10-21,,     0.0,     0.6,    -2.2,     5.7,    -2.1,     1.2,       0,
0951,2013-10-22,,     0.0,     0.6,    -5.1,     3.8,    -4.9,    -1.4,       0,
0951,2013-10-23,,     0.0,     0.6,    -4.2,     0.7,    -6.5,    -3.7,       0,
0951,2013-10-24,,     0.0,     0.6,    -9.6,     0.4,   -10.3,    -5.4,       0,
0951,2013-10-25,,     0.0,     0.6,    -5.8,    -3.4,   -12.6,    -7.7,       0,
0951,2013-10-26,,     0.0,     0.6,    -5.2,     3.8,    -5.8,    -2.0,       0,
0951,2013-10-27,,     0.0,     0.6,    -4.2,    -0.9,    -9.9,    -5.9,       0,
0951,2013-10-28,,     0.0,     0.7,     1.7,     7.4,    -4.2,     2.2,       0,
0951,2013-10-29,,     0.0,     0.9,     3.4,    11.2,     1.6,     6.8,       0,
0951,2013-10-30,,     0.2,     1.1,    -5.4,     3.4,    -3.7,     0.8,       1,
0951,2013-10-31,,     0.2,     1.1,    -6.2,    -0.6,    -6.4,    -3.9,       1,
