

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:30:33 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0951,2008-10-01,,     0.2,-99.9,    -4.6,    -0.3,   -10.7,    -5.1,-99.9,
0951,2008-10-02,,     0.2,-99.9,    -9.9,     6.9,   -11.0,    -4.4,-99.9,
0951,2008-10-03,,     0.5,-99.9,    -3.4,     2.9,    -9.9,    -3.8,-99.9,
0951,2008-10-04,,     0.5,-99.9,   -13.1,     3.4,   -12.9,    -4.5,-99.9,
0951,2008-10-05,,     0.5,-99.9,    -4.8,     4.8,   -16.1,    -6.8,-99.9,
0951,2008-10-06,,     0.5,-99.9,    -5.2,     6.6,   -11.7,    -4.9,-99.9,
0951,2008-10-07,,     0.5,-99.9,    -9.0,     4.4,   -11.5,    -5.8,-99.9,
0951,2008-10-08,,     0.5,-99.9,    -7.8,     0.7,   -19.4,    -9.5,-99.9,
0951,2008-10-09,,     0.5,-99.9,    -9.0,    -0.8,    -9.3,    -6.6,-99.9,
0951,2008-10-10,,     0.5,-99.9,     3.0,     3.7,   -15.9,    -5.6,-99.9,
0951,2008-10-11,,     0.5,-99.9,    -3.0,     9.1,    -2.3,     4.7,-99.9,
0951,2008-10-12,,     0.4,-99.9,    -3.8,     9.6,    -4.6,    -0.2,-99.9,
0951,2008-10-13,,     0.4,-99.9,    -6.9,    -3.1,    -7.1,    -5.2,-99.9,
0951,2008-10-14,,     0.5,-99.9,   -18.9,    -5.0,   -18.8,    -9.3,-99.9,
0951,2008-10-15,,     0.5,-99.9,    -8.9,    -7.2,   -21.2,   -13.1,-99.9,
0951,2008-10-16,,     0.5,-99.9,   -21.2,    -3.1,   -21.1,   -10.8,-99.9,
0951,2008-10-17,,     0.5,-99.9,   -22.4,    -4.2,   -23.4,   -18.0,-99.9,
0951,2008-10-18,,     0.5,-99.9,   -20.6,    -4.7,   -23.9,   -18.0,-99.9,
