

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:30:34 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0951,2009-10-01,,     0.2,     0.0,    -5.2,     3.0,    -9.7,    -3.2,       3,
0951,2009-10-02,,     0.2,     0.0,    -1.4,     0.8,    -5.2,    -1.6,       4,
0951,2009-10-03,,     0.2,     0.0,    -5.9,     6.4,    -5.9,    -0.9,       3,
0951,2009-10-04,,     0.2,     0.1,    -1.9,     8.1,    -6.7,     0.6,       2,
0951,2009-10-05,,     0.2,     0.1,     0.7,     8.3,    -4.2,     1.1,       2,
0951,2009-10-06,,     0.1,     0.1,     2.3,     6.5,    -0.1,     2.4,       1,
0951,2009-10-07,,     0.1,     0.2,    -2.7,     4.2,    -3.1,     1.2,       1,
0951,2009-10-08,,     0.1,     0.2,    -2.1,     3.6,    -3.4,    -0.7,       1,
0951,2009-10-09,,     0.1,     0.2,    -1.1,     4.7,    -2.1,     0.8,       1,
0951,2009-10-10,,     0.1,     0.2,     0.6,     7.4,    -1.8,     1.3,       1,
0951,2009-10-11,,     0.0,     0.2,     2.3,    13.7,     0.6,     6.0,       1,
0951,2009-10-12,,     0.0,     0.2,     0.2,    14.9,     0.1,     5.1,       1,
0951,2009-10-13,,     0.0,     0.2,    -0.9,    11.8,    -1.8,     2.8,       0,
0951,2009-10-14,,     0.0,     0.2,    -2.6,     9.1,    -3.6,     0.8,       0,
0951,2009-10-15,,     0.0,     0.2,    -4.9,     8.8,    -5.5,    -1.2,       0,
0951,2009-10-16,,     0.0,     0.2,    -5.8,     3.1,    -9.0,    -3.8,       0,
0951,2009-10-17,,     0.0,     0.2,   -10.1,     2.8,   -10.4,    -4.7,       0,
0951,2009-10-18,,     0.0,     0.2,    -8.0,    -0.6,   -10.1,    -4.3,       0,
0951,2009-10-19,,     0.0,     0.2,   -11.7,    -0.4,   -12.3,    -7.9,       0,
0951,2009-10-20,,     0.0,     0.2,    -5.3,    -1.3,   -14.8,    -7.5,       0,
0951,2009-10-21,,     0.0,     0.2,    -9.1,    -3.4,   -10.1,    -6.6,       0,
0951,2009-10-22,,     0.2,     0.3,    -5.3,    -3.2,   -10.4,    -6.3,       2,
0951,2009-10-23,,     0.2,     0.3,    -9.1,     2.6,    -9.7,    -5.4,       2,
0951,2009-10-24,,     0.2,     0.3,     6.3,     7.2,   -10.3,    -1.8,       2,
0951,2009-10-25,,     0.2,     0.3,    -2.8,     9.1,    -4.4,     2.4,       2,
0951,2009-10-26,,     0.3,     0.3,    -3.5,     2.9,    -8.9,    -4.8,       2,
0951,2009-10-27,,     0.3,     0.5,    -4.8,    -2.2,    -4.9,    -3.3,       4,
0951,2009-10-28,,     0.3,     0.6,    -3.5,    -1.9,    -5.6,    -3.8,       5,
0951,2009-10-29,,     0.3,     0.6,   -12.8,    -2.7,   -13.5,    -6.6,       5,
0951,2009-10-30,,     0.3,     0.6,   -13.8,    -3.6,   -13.8,    -9.5,       5,
0951,2009-10-31,,     0.3,     0.6,   -14.7,    -7.1,   -18.2,   -13.0,       5,
0951,2009-11-01,,     0.3,     0.6,   -20.3,    -9.5,   -20.7,   -16.7,       5,
0951,2009-11-02,,     0.3,     0.6,   -21.8,   -14.6,   -22.2,   -19.5,       5,
0951,2009-11-03,,     0.3,     0.7,   -15.0,   -14.8,   -23.0,   -18.8,       5,
0951,2009-11-04,,     0.3,     0.7,   -16.2,   -13.8,   -22.4,   -17.5,       5,
0951,2009-11-05,,     0.4,     0.7,   -10.9,    -8.4,   -18.6,   -13.0,       5,
0951,2009-11-06,,     0.4,     0.7,   -10.7,   -10.7,   -17.9,   -13.9,       5,
0951,2009-11-07,,     0.4,     0.8,   -12.3,   -10.4,   -12.4,   -11.6,       6,
0951,2009-11-08,,     0.4,     0.8,   -24.2,   -12.3,   -24.7,   -18.2,       7,
0951,2009-11-09,,     0.4,     0.8,   -27.1,   -18.8,   -27.3,   -23.9,       6,
0951,2009-11-10,,     0.4,     0.8,   -22.7,   -18.4,   -28.3,   -23.7,       6,
0951,2009-11-11,,     0.5,     0.8,   -18.3,   -14.6,   -23.7,   -17.2,       6,
0951,2009-11-12,,     0.6,     1.0,    -5.9,    -1.9,   -19.1,    -9.0,       7,
0951,2009-11-13,,     0.6,     1.1,    -8.2,    -5.9,    -8.2,    -7.6,       9,
0951,2009-11-14,,     0.6,     1.1,   -24.2,    -8.1,   -26.4,   -15.6,       8,
0951,2009-11-15,,     0.6,     1.1,   -17.9,   -13.5,   -25.2,   -18.1,       8,
0951,2009-11-16,,     0.6,     1.1,   -23.7,   -16.9,   -27.8,   -22.7,       8,
0951,2009-11-17,,     0.6,     1.1,   -27.6,   -23.6,   -30.8,   -28.1,       8,
0951,2009-11-18,,     0.6,     1.1,   -23.2,   -22.9,   -27.9,   -25.7,       8,
0951,2009-11-19,,     0.6,     1.1,   -22.8,   -21.2,   -23.2,   -21.9,       8,
0951,2009-11-20,,     0.6,     1.1,   -22.4,   -22.1,   -22.9,   -22.4,       8,
0951,2009-11-21,,     0.6,     1.1,   -31.0,   -22.4,   -32.1,   -26.9,       8,
0951,2009-11-22,,     0.6,     1.1,   -29.5,   -21.8,   -31.7,   -27.5,       8,
0951,2009-11-23,,     0.6,     1.1,   -10.1,    -9.6,   -29.6,   -19.2,       8,
0951,2009-11-24,,     0.6,     1.1,    -5.8,    -5.8,   -12.7,   -10.9,       8,
0951,2009-11-25,,     0.6,     1.1,   -12.8,     0.8,   -13.2,    -5.1,       8,
