

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:29:49 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0761,2012-10-01,,     0.0,     0.0,     5.2,    20.8,     3.5,    11.1,       0,
0761,2012-10-02,,     0.0,     0.0,     4.6,    21.1,     3.4,    10.8,       0,
0761,2012-10-03,,     0.0,     0.0,     9.2,    20.7,     3.4,    12.5,       0,
0761,2012-10-04,,     0.0,     0.0,    -2.5,    12.2,    -4.4,     5.6,       0,
0761,2012-10-05,,     0.0,     0.0,    -1.7,    12.5,    -3.6,     3.6,       0,
0761,2012-10-06,,     0.0,     0.0,    -4.5,    10.0,    -4.9,     1.2,       0,
0761,2012-10-07,,     0.0,     0.0,    -5.2,    10.9,    -7.9,     0.0,       0,
0761,2012-10-08,,     0.0,     0.0,    -1.8,    11.5,    -6.8,     1.4,       0,
0761,2012-10-09,,     0.0,     0.1,     1.4,    16.0,    -3.3,     5.4,       0,
0761,2012-10-10,,     0.0,     0.1,     0.6,    14.7,    -2.2,     5.2,       0,
0761,2012-10-11,,     0.0,     0.1,     6.8,    19.4,    -0.8,     8.6,       0,
0761,2012-10-12,,     0.0,     0.1,     7.8,    20.3,     4.5,    10.7,       0,
0761,2012-10-13,,     0.0,     0.1,     6.0,    18.0,     2.7,     9.7,       0,
0761,2012-10-14,,     0.0,     0.1,     1.3,     7.2,     0.8,     4.9,       0,
0761,2012-10-15,,     0.0,     0.1,     4.1,    15.6,    -0.7,     5.8,       0,
0761,2012-10-16,,     0.0,     0.1,     4.6,    14.4,     2.4,     7.7,       0,
0761,2012-10-17,,     0.0,     0.5,     0.0,     9.0,     0.0,     5.6,       0,
0761,2012-10-18,,     0.0,     0.5,    -3.5,     6.9,    -5.1,    -0.2,       0,
0761,2012-10-19,,     0.0,     0.5,    -0.3,    11.1,    -5.5,     1.6,       0,
0761,2012-10-20,,     0.0,     0.5,     7.5,    14.7,    -0.9,     7.6,       0,
0761,2012-10-21,,     0.0,     0.5,     3.2,    14.9,     1.1,     8.7,       0,
0761,2012-10-22,,     0.0,     0.5,     3.5,    11.0,     2.2,     6.2,       0,
0761,2012-10-23,,     0.3,     1.2,    -0.8,     9.0,    -0.9,     3.8,       3,
0761,2012-10-24,,     0.7,     1.6,    -3.7,     2.3,    -3.8,    -1.3,       5,
0761,2012-10-25,,     0.6,     1.6,    -6.6,     6.2,    -7.9,    -2.8,       2,
0761,2012-10-26,,     0.9,     1.9,    -3.9,     0.6,    -6.6,    -3.1,       7,
0761,2012-10-27,,     0.8,     2.0,    -2.8,     4.1,   -11.9,    -3.6,       4,
0761,2012-10-28,,     0.9,     2.1,     1.5,     6.4,    -2.9,     0.7,       3,
0761,2012-10-29,,     0.8,     2.4,     2.4,     7.0,     1.4,     3.4,       3,
0761,2012-10-30,,     0.5,     2.4,     0.3,    14.4,     0.0,     5.1,       1,
0761,2012-10-31,,     0.0,     2.4,     2.8,    14.5,    -1.0,     4.8,       0,
0761,2012-11-01,,     0.0,     2.4,     4.9,    17.3,     2.0,     8.0,       0,
0761,2012-11-02,,     0.0,     2.4,    -0.8,    12.1,    -0.8,     6.3,       0,
0761,2012-11-03,,     0.0,     2.4,    -1.3,     9.6,    -2.8,     1.5,       0,
0761,2012-11-04,,     0.0,     2.4,     0.4,    11.5,    -3.6,     2.5,       0,
0761,2012-11-05,,     0.0,     2.4,     0.1,    11.4,    -0.9,     3.7,       0,
0761,2012-11-06,,     0.0,     2.4,     1.5,    12.7,    -1.3,     4.1,       0,
0761,2012-11-07,,     0.0,     2.4,     0.8,    14.8,    -0.5,     5.0,       0,
0761,2012-11-08,,     0.0,     2.4,     1.6,    14.0,     0.6,     6.0,       0,
0761,2012-11-09,,     0.0,     2.4,     5.3,    12.1,     0.6,     6.1,       0,
0761,2012-11-10,,     0.5,     2.9,    -5.2,     5.3,    -5.2,    -1.8,       5,
