

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:30:39 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0951,2016-10-01,,     0.0,     0.0,    -1.9,    11.1,    -3.4,     1.9,       0,
0951,2016-10-02,,     0.0,     0.0,    -2.3,    12.4,    -3.3,     1.8,       0,
0951,2016-10-03,,     0.0,     0.0,    -4.9,     7.1,    -4.4,     0.1,       0,
0951,2016-10-04,,     0.0,     0.0,    -2.0,     4.4,    -7.6,    -1.9,       0,
0951,2016-10-05,,     0.0,     0.0,    -6.2,     4.7,    -6.7,    -1.7,       0,
0951,2016-10-06,,     0.0,     0.0,    -6.5,     6.7,    -9.2,    -3.1,       0,
0951,2016-10-07,,     0.0,     0.2,    -6.3,     8.0,    -9.2,    -2.6,       0,
0951,2016-10-08,,     0.0,     0.2,    -6.9,     6.2,    -8.9,    -2.9,       0,
0951,2016-10-09,,     0.0,     0.2,    -5.3,     9.7,    -9.6,    -2.5,       0,
0951,2016-10-10,,     0.0,     0.2,    -2.5,     9.5,    -8.7,    -1.7,       0,
0951,2016-10-11,,     0.0,     0.2,    -0.7,    11.3,    -3.8,     1.4,       0,
0951,2016-10-12,,     0.0,     0.2,    -4.6,     9.9,    -4.7,     0.3,       0,
0951,2016-10-13,,     0.0,     0.2,    -6.1,     8.1,    -6.8,    -1.9,       0,
0951,2016-10-14,,     0.0,     0.2,   -10.7,     4.9,    -9.9,    -4.6,       0,
0951,2016-10-15,,     0.0,     0.2,   -13.6,    -0.2,   -13.5,    -8.7,       0,
0951,2016-10-16,,     0.0,     0.2,   -14.6,    -2.7,   -16.7,   -10.8,       0,
0951,2016-10-17,,     0.0,     0.2,    -9.5,    -4.9,   -15.8,   -10.4,       0,
0951,2016-10-18,,     0.0,     0.2,    -7.2,    -4.6,   -12.9,    -7.4,       0,
0951,2016-10-19,,     0.0,     0.2,   -14.4,    -0.8,   -14.5,    -7.9,       0,
0951,2016-10-20,,     0.0,     0.2,   -11.9,     1.7,   -15.4,    -9.0,       0,
0951,2016-10-21,,     0.2,     0.3,    -7.5,    -2.9,   -14.7,    -8.8,       2,
0951,2016-10-22,,     0.2,     0.3,    -8.9,    -6.4,   -10.3,    -8.3,       3,
0951,2016-10-23,,     0.2,     0.3,   -18.4,    -7.9,   -18.7,   -13.9,       2,
0951,2016-10-24,,     0.2,     0.3,   -18.9,    -8.3,   -20.2,   -16.1,       2,
0951,2016-10-25,,     0.2,     0.3,   -16.4,    -7.0,   -20.2,   -15.1,       2,
0951,2016-10-26,,     0.2,     0.3,    -6.9,     0.9,   -16.4,    -8.2,       1,
0951,2016-10-27,,     0.2,     0.3,   -14.4,    -3.4,   -14.3,    -9.8,       1,
0951,2016-10-28,,     0.2,     0.3,   -15.2,    -5.8,   -16.8,   -13.2,       1,
0951,2016-10-29,,     0.2,     0.3,    -9.4,    -6.7,   -17.6,   -12.3,       1,
0951,2016-10-30,,     0.2,     0.3,     0.4,     2.0,    -9.4,    -2.3,       1,
0951,2016-10-31,,     0.2,     0.3,     3.2,     4.6,    -0.2,     1.6,       1,
0951,2016-11-01,,     0.2,     0.3,    -4.8,     5.3,    -4.2,    -0.8,       1,
0951,2016-11-02,,     0.2,     0.3,    -7.8,     2.7,    -8.6,    -3.8,       1,
0951,2016-11-03,,     0.2,     0.3,    -7.1,    -2.1,    -9.0,    -5.6,       1,
0951,2016-11-04,,     0.2,     0.3,   -10.4,    -5.3,   -10.5,    -8.6,       1,
0951,2016-11-05,,     0.2,     0.3,   -16.6,   -10.3,   -17.3,   -13.7,       1,
0951,2016-11-06,,     0.3,     0.4,    -8.7,    -8.7,   -16.6,   -11.2,       3,
0951,2016-11-07,,     0.3,     0.4,   -16.6,    -8.7,   -17.1,   -14.1,       2,
0951,2016-11-08,,     0.3,     0.4,   -12.4,    -9.3,   -16.6,   -12.6,       2,
0951,2016-11-09,,     0.3,     0.4,   -12.7,   -10.2,   -13.8,   -12.1,       2,
0951,2016-11-10,,     0.3,     0.4,    -6.2,    -5.2,   -13.3,    -9.6,       2,
0951,2016-11-11,,     0.4,     0.4,    -2.7,    -3.4,    -7.4,    -4.7,       2,
0951,2016-11-12,,     0.4,     0.4,    -9.0,     0.7,    -8.1,    -2.9,       2,
0951,2016-11-13,,     0.4,     0.4,    -7.4,    -6.2,   -11.2,    -8.3,       2,
0951,2016-11-14,,     0.4,     0.4,    -9.7,    -6.2,   -11.0,    -8.1,       2,
0951,2016-11-15,,     0.4,     0.4,    -9.3,    -1.9,    -9.7,    -5.5,       2,
0951,2016-11-16,,     0.4,     0.4,    -6.1,    -5.8,   -12.7,    -8.2,       2,
0951,2016-11-17,,     0.4,     0.4,   -10.9,    -6.1,   -10.4,    -8.2,       2,
0951,2016-11-18,,     0.4,     0.4,   -17.9,    -9.7,   -18.8,   -13.3,       2,
0951,2016-11-19,,     0.4,     0.4,   -20.7,   -17.9,   -21.1,   -19.8,       2,
0951,2016-11-20,,     0.4,     0.4,   -23.6,   -20.7,   -23.6,   -22.6,       2,
0951,2016-11-21,,     0.4,     0.4,   -23.4,   -20.6,   -25.1,   -23.2,       2,
0951,2016-11-22,,     0.4,     0.4,   -18.9,   -18.8,   -23.4,   -20.6,       2,
0951,2016-11-23,,     0.4,     0.4,   -22.2,   -18.9,   -24.1,   -20.9,       2,
0951,2016-11-24,,     0.4,     0.4,   -21.4,   -21.7,   -25.6,   -23.8,       2,
0951,2016-11-25,,     0.4,     0.4,   -20.8,   -19.3,   -25.3,   -21.8,       2,
0951,2016-11-26,,     0.4,     0.4,   -20.2,   -19.4,   -23.4,   -21.4,       2,
0951,2016-11-27,,     0.4,     0.4,   -21.1,   -18.9,   -25.0,   -22.2,       2,
0951,2016-11-28,,     0.4,     0.4,   -20.3,   -16.7,   -21.2,   -18.8,       4,
0951,2016-11-29,,     0.4,     0.4,   -32.2,   -20.3,   -33.1,   -26.8,       4,
0951,2016-11-30,,     0.4,     0.4,   -24.2,   -21.9,   -33.4,   -28.6,       4,
0951,2016-12-01,,     0.4,     0.4,   -23.6,   -24.2,   -33.7,   -29.6,       4,
0951,2016-12-02,,     0.4,     0.4,   -20.6,   -19.2,   -23.6,   -20.7,       3,
0951,2016-12-03,,     0.7,     0.7,   -22.1,   -20.5,   -21.8,   -21.3,       6,
0951,2016-12-04,,     0.7,     0.7,   -24.2,   -22.1,   -28.7,   -24.4,       6,
0951,2016-12-05,,     0.7,     0.7,   -31.1,   -24.2,   -32.7,   -29.7,       5,
0951,2016-12-06,,     0.7,     0.7,-99.9,   -29.6,   -31.8,   -30.7,       5,
0951,2016-12-07,,     0.7,     0.7,-99.9,   -28.8,   -30.1,   -29.4,       5,
0951,2016-12-08,,     0.7,     0.7,   -29.9,   -29.8,   -31.2,   -30.7,       5,
0951,2016-12-09,,     0.7,     0.7,   -30.4,   -29.9,   -30.4,   -30.1,       5,
0951,2016-12-10,,     0.7,     0.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-11,,     0.7,     0.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-12,,     0.7,     0.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-13,,     0.7,     0.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-14,,     0.7,     0.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-15,,     0.7,     0.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-16,,     1.0,     0.9,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-17,,     1.0,     0.9,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-18,,     1.0,     0.9,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-19,,     1.0,     0.9,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-20,,     1.0,     0.9,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-21,,     1.0,     0.9,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-22,,     1.0,     0.9,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-23,,     1.1,     1.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-24,,     1.2,     1.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-25,,     1.2,     1.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-26,,     1.2,     1.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-27,,     1.2,     1.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-28,,     1.2,     1.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-29,,     1.4,     1.2,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-30,,     1.9,     1.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2016-12-31,,     2.6,     2.3,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-01,,     2.9,     2.4,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-02,,     2.9,     2.4,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-03,,     2.9,     2.4,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-04,,     2.9,     2.4,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-05,,     3.0,     2.5,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-06,,     3.2,     2.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-07,,     3.2,     2.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-08,,     3.2,     2.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-09,,     3.2,     2.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-10,,     3.2,     2.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-11,,     3.2,     2.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-12,,     3.2,     2.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-13,,     3.2,     2.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-14,,     3.2,     2.7,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-15,,     3.3,     2.8,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-16,,     3.3,     2.8,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-17,,     3.5,     3.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-18,,     3.5,     3.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-19,,     3.5,     3.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-20,,     3.5,     3.0,-99.9,-99.9,-99.9,-99.9,-99.9,
0951,2017-01-21,,     3.5,     3.0,-99.9,   -19.6,   -28.7,   -24.2,      19,
0951,2017-01-22,,     3.5,     3.0,-99.9,   -19.0,   -31.1,   -22.2,      19,
0951,2017-01-23,,     3.5,     3.0,   -25.2,   -27.9,   -28.2,   -28.1,      19,
0951,2017-01-24,,     3.5,     3.0,   -11.4,   -12.1,   -31.2,   -22.7,      19,
0951,2017-01-25,,     3.6,     3.0,   -12.4,   -11.4,   -16.1,   -13.6,      18,
0951,2017-01-26,,     3.6,     3.0,-99.9,    -2.2,   -12.6,    -8.9,      18,
0951,2017-01-27,,     3.6,     3.0,-99.9,    -0.1,    -8.6,    -4.5,      17,
0951,2017-01-28,,     3.6,     3.0,-99.9,    -4.5,   -10.7,    -7.2,      17,
0951,2017-01-29,,     3.7,     3.1,-99.9,    -7.0,   -11.6,    -8.7,      18,
0951,2017-01-30,,     3.7,     3.1,   -17.3,    -8.5,   -16.7,   -11.3,      18,
0951,2017-01-31,,     3.8,     3.1,-99.9,    -9.7,   -20.4,   -15.6,      18,
0951,2017-02-01,,     3.8,     3.1,    -8.8,    -7.6,   -11.3,    -9.6,      18,
