

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:28:33 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0484,2010-04-15,,    21.6,    26.7,    -1.9,     9.4,    -6.2,     0.7,      53,
0484,2010-04-16,,    21.2,    26.7,     4.2,    12.7,    -2.6,     5.3,      50,
0484,2010-04-17,,    20.7,    26.7,     5.4,    12.7,     1.1,     6.9,      48,
0484,2010-04-18,,    20.0,    26.7,     1.3,    11.2,     0.9,     5.5,      45,
0484,2010-04-19,,    19.3,    26.7,     2.7,    15.9,     0.5,     7.1,      44,
0484,2010-04-20,,    18.3,    26.7,     3.9,    17.5,     1.8,     8.3,      42,
0484,2010-04-21,,    17.1,    26.7,     6.8,    16.6,     2.3,     9.0,      37,
0484,2010-04-22,,    16.4,    26.8,     2.6,    14.7,     1.5,     6.0,      35,
0484,2010-04-23,,    16.1,    26.9,    -1.6,     2.8,    -1.7,     0.3,      34,
0484,2010-04-24,,    16.3,    27.0,    -0.3,     6.0,    -2.3,     0.6,      36,
0484,2010-04-25,,    15.7,    27.1,     1.4,     8.9,    -3.1,     2.4,      33,
0484,2010-04-26,,    15.1,    27.1,    -3.7,     5.1,    -3.7,     0.4,      31,
0484,2010-04-27,,    14.2,    27.1,     0.0,     8.0,    -4.9,     1.6,      31,
0484,2010-04-28,,    13.7,    27.4,     1.9,    13.2,    -0.1,     6.8,      28,
0484,2010-04-29,,    14.2,    28.4,    -8.2,     2.0,    -9.0,    -3.3,      33,
0484,2010-04-30,,    15.5,    29.4,    -4.8,     0.5,    -9.4,    -4.6,      45,
0484,2010-05-01,,    16.3,    30.1,    -2.7,     5.7,    -4.8,    -2.1,      46,
0484,2010-05-02,,    17.0,    30.6,    -3.7,     6.1,    -4.1,    -1.8,      48,
0484,2010-05-03,,    17.3,    30.9,    -4.0,     4.6,    -5.1,    -1.4,      45,
0484,2010-05-04,,    17.6,    30.9,     0.2,     9.8,    -4.3,     3.0,      41,
0484,2010-05-05,,    17.3,    30.9,    -7.1,     1.6,    -7.5,    -3.1,      40,
0484,2010-05-06,,    17.7,    31.3,    -6.2,     5.4,    -7.7,    -2.0,      45,
0484,2010-05-07,,    18.0,    31.5,    -9.6,     3.7,   -10.4,    -5.0,      43,
0484,2010-05-08,,    18.2,    31.6,    -4.2,     5.7,   -10.8,    -2.4,      42,
0484,2010-05-09,,    18.0,    31.6,    -0.8,    10.1,    -4.4,     2.0,      41,
0484,2010-05-10,,    18.0,    31.6,     0.6,    12.4,    -1.3,     4.6,      37,
0484,2010-05-11,,    17.6,    31.8,     0.5,     9.1,    -0.3,     2.5,      37,
0484,2010-05-12,,    18.0,    32.3,    -0.6,     3.8,    -0.8,     1.2,      39,
0484,2010-05-13,,    18.2,    32.4,    -2.9,     7.1,    -3.0,     1.0,      38,
0484,2010-05-14,,    18.1,    32.4,    -1.5,     9.0,    -4.1,     1.3,      38,
0484,2010-05-15,,    17.8,    32.4,    -0.3,    11.4,    -2.9,     3.2,      37,
0484,2010-05-16,,    17.1,    32.4,     1.5,    13.3,    -1.4,     5.2,      34,
0484,2010-05-17,,    16.2,    32.4,     4.7,    17.7,     0.9,     7.6,      31,
0484,2010-05-18,,    16.1,    32.4,     7.1,    18.4,     4.3,    10.0,      28,
0484,2010-05-19,,    15.9,    32.9,     2.2,    11.6,     1.5,     4.5,      27,
0484,2010-05-20,,    15.0,    32.9,     1.4,     9.1,     0.6,     3.9,      25,
0484,2010-05-21,,    14.9,    33.0,    -0.8,     7.1,    -1.8,     2.6,      24,
0484,2010-05-22,,    14.0,    33.3,    -0.7,    10.5,    -1.3,     3.4,      25,
0484,2010-05-23,,    14.2,    33.4,    -4.8,     5.8,    -5.4,    -1.1,      24,
0484,2010-05-24,,    14.7,    34.0,    -0.8,     9.0,    -5.2,     0.9,      26,
0484,2010-05-25,,    15.2,    34.5,    -2.0,     5.3,    -2.1,     0.0,      29,
0484,2010-05-26,,    14.9,    34.5,     4.7,    12.6,    -4.9,     4.2,      24,
0484,2010-05-27,,    14.3,    34.5,     5.3,    14.2,     2.4,     7.5,      22,
0484,2010-05-28,,    13.2,    34.5,     5.9,    13.5,     4.3,     8.0,      20,
0484,2010-05-29,,    12.2,    34.8,    -0.1,    14.0,    -0.1,     5.5,      18,
0484,2010-05-30,,    12.6,    34.8,    -1.2,     6.4,    -1.3,     1.0,      16,
0484,2010-05-31,,    11.4,    34.8,     0.7,     9.0,    -2.3,     3.4,      15,
0484,2010-06-01,,     9.1,    34.8,     4.3,    13.3,     0.4,     6.8,      13,
0484,2010-06-02,,     8.5,    35.5,     3.7,     9.9,     2.4,     5.1,      10,
0484,2010-06-03,,     7.2,    35.5,     9.0,    13.7,     3.7,     8.0,       8,
0484,2010-06-04,,     5.9,    35.5,     7.7,    11.0,     5.1,     7.6,       5,
0484,2010-06-05,,     4.5,    36.4,     5.0,    11.0,     4.8,     7.8,       4,
0484,2010-06-06,,     3.3,    36.4,     7.2,    14.1,     4.5,     8.2,       3,
0484,2010-06-07,,     0.8,    36.4,     7.3,    18.0,     6.7,    12.1,       2,
0484,2010-06-08,,     0.0,    36.4,     4.4,    12.4,     4.3,     7.4,       0,
0484,2010-06-09,,     0.0,    36.4,     7.3,    14.7,     1.6,     8.5,       0,
0484,2010-06-10,,     0.0,    36.6,     6.7,    16.1,     6.4,    10.0,       0,
0484,2010-06-11,,     0.0,    37.2,     0.1,    12.0,     0.1,     5.6,       0,
0484,2010-06-12,,     0.0,    37.7,     2.4,     7.0,    -0.5,     2.6,       0,
0484,2010-06-13,,     0.0,    38.4,     2.2,     4.5,     2.0,     3.1,       0,
0484,2010-06-14,,     0.0,    38.6,     3.5,     8.1,     1.2,     4.3,       0,
0484,2010-06-15,,     0.0,    38.6,     4.2,    13.7,     2.7,     7.6,       0,
0484,2010-06-16,,     0.0,    38.6,     5.7,    17.7,     3.5,    10.6,       0,
0484,2010-06-17,,     0.0,    38.9,    -1.3,    15.6,    -1.3,     6.1,       0,
0484,2010-06-18,,     0.0,    38.9,     0.5,     8.2,    -1.9,     2.6,       0,
0484,2010-06-19,,     0.0,    38.9,     9.4,    17.1,    -0.1,     9.6,       0,
0484,2010-06-20,,     0.0,    38.9,     8.6,    19.1,     6.7,    12.9,       0,
0484,2010-06-21,,     0.0,    38.9,     5.4,    18.0,     5.5,    12.2,       0,
0484,2010-06-22,,     0.0,    38.9,     7.1,    15.9,     3.8,     9.9,       0,
0484,2010-06-23,,     0.0,    38.9,     4.3,    14.6,     4.1,     9.0,       0,
0484,2010-06-24,,     0.0,    38.9,    10.6,    19.4,     4.1,    12.3,       0,
0484,2010-06-25,,     0.0,    38.9,    10.5,    21.8,     9.1,    14.9,       0,
0484,2010-06-26,,     0.0,    38.9,    10.4,    21.3,     8.3,    15.2,       0,
0484,2010-06-27,,     0.0,    38.9,     6.4,    16.8,     6.4,    11.7,       0,
0484,2010-06-28,,     0.0,    38.9,     8.3,    18.6,     5.0,    12.1,       0,
0484,2010-06-29,,     0.0,    38.9,    12.4,    23.0,     7.2,    15.5,       0,
0484,2010-06-30,,     0.0,    38.9,    12.0,    24.6,    11.2,    17.5,       0,
0484,2010-07-01,,     0.0,    38.9,    10.8,    22.6,    10.8,    16.1,       0,
0484,2010-07-02,,     0.0,    38.9,    15.3,    22.9,    10.5,    16.5,       0,
0484,2010-07-03,,     0.0,    38.9,     8.8,    21.0,     8.4,    15.8,       0,
0484,2010-07-04,,     0.0,    38.9,     5.3,    15.2,     4.4,     9.8,       0,
0484,2010-07-05,,     0.0,    38.9,     9.1,    14.8,     2.2,     9.3,       0,
0484,2010-07-06,,     0.0,    38.9,     7.4,    17.3,     6.3,    11.6,       0,
0484,2010-07-07,,     0.0,    39.0,     5.0,    16.0,     4.3,    10.0,       0,
0484,2010-07-08,,     0.0,    39.0,    10.0,    19.1,     3.9,    11.9,       0,
0484,2010-07-09,,     0.0,    39.0,    10.4,    21.2,     6.9,    14.0,       0,
0484,2010-07-10,,     0.0,    39.0,    10.8,    22.5,     9.6,    15.2,       0,
0484,2010-07-11,,     0.0,    39.0,    10.8,    20.8,     9.7,    14.8,       0,
