

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:30:45 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0909,2013-10-01,,     0.4,     0.0,     1.1,     4.1,     1.0,     2.0,       1,
0909,2013-10-02,,     0.2,     0.2,     2.0,     4.6,    -0.3,     2.0,       1,
0909,2013-10-03,,     0.2,     0.6,     0.8,     4.2,     0.6,     2.2,       1,
0909,2013-10-04,,     0.2,     0.6,     1.5,     8.9,     0.1,     3.7,       1,
0909,2013-10-05,,     0.0,     0.6,     6.6,    10.9,     1.0,     5.8,       1,
0909,2013-10-06,,     0.0,     0.6,     9.5,    13.8,     6.0,     9.3,       0,
0909,2013-10-07,,     0.0,     0.6,     5.6,    16.8,     5.6,    11.5,       0,
0909,2013-10-08,,     0.0,     0.6,     3.4,     5.9,     3.0,     4.4,       0,
0909,2013-10-09,,     0.0,     1.6,     0.3,     5.7,     0.3,     2.3,       0,
0909,2013-10-10,,     0.0,     1.6,     2.4,     7.9,    -1.0,     3.4,       0,
0909,2013-10-11,,     0.0,     1.6,     0.7,     6.3,     0.7,     3.1,       0,
0909,2013-10-12,,     0.0,     1.6,     2.0,     6.7,     0.5,     3.0,       0,
0909,2013-10-13,,     0.0,     1.6,     1.7,     8.5,     1.1,     3.6,       0,
0909,2013-10-14,,     0.0,     1.9,     4.1,     9.4,     1.1,     4.1,       0,
0909,2013-10-15,,     0.0,     1.9,     6.5,    13.1,     3.4,     7.2,       0,
0909,2013-10-16,,     0.0,     1.9,     5.2,    11.9,     5.2,     7.9,       0,
0909,2013-10-17,,     0.0,     1.9,     5.5,    12.8,     4.6,     7.2,       0,
0909,2013-10-18,,     0.0,     1.9,     7.8,    15.0,     4.6,     8.6,       0,
0909,2013-10-19,,     0.0,     1.9,     7.8,    15.0,     7.1,     9.7,       0,
0909,2013-10-20,,     0.0,     1.9,     9.2,    14.7,     6.9,     9.5,       0,
0909,2013-10-21,,     0.0,     1.9,    12.0,    17.9,     8.4,    12.2,       0,
0909,2013-10-22,,     0.0,     1.9,    11.6,    19.2,    11.3,    13.3,       0,
0909,2013-10-23,,     0.0,     1.9,    11.3,    18.7,    10.7,    13.0,       0,
0909,2013-10-24,,     0.0,     1.9,    10.9,    18.5,    10.8,    12.8,       0,
0909,2013-10-25,,     0.0,     1.9,     9.4,    16.6,     8.9,    11.6,       0,
0909,2013-10-26,,     0.0,     1.9,     5.4,    10.9,     3.1,     7.5,       0,
0909,2013-10-27,,     0.0,     2.0,     5.3,    12.7,     2.9,     7.1,       0,
0909,2013-10-28,,     0.0,     2.1,     4.7,     7.9,     2.3,     4.9,       0,
0909,2013-10-29,,     0.0,     2.1,     2.7,     9.0,     2.0,     3.8,       0,
0909,2013-10-30,,     0.0,     2.2,     2.0,     8.7,     1.0,     3.3,       0,
0909,2013-10-31,,     0.0,     2.2,     2.9,     6.3,     0.7,     3.4,       0,
0909,2013-11-01,,     0.0,     2.4,     3.3,     6.1,     2.0,     3.9,       0,
0909,2013-11-02,,     0.0,     2.5,     3.7,     5.8,     3.2,     4.4,       0,
0909,2013-11-03,,     0.4,     3.7,    -0.5,     4.3,    -0.6,     1.8,       7,
0909,2013-11-04,,     0.4,     3.8,    -3.6,     2.4,    -5.0,    -1.5,       5,
0909,2013-11-05,,     0.4,     3.8,    -1.6,     0.9,    -4.6,    -2.2,       2,
0909,2013-11-06,,     0.7,     4.1,     0.6,     2.9,    -1.7,     1.0,       3,
0909,2013-11-07,,     0.6,     4.2,     2.4,     2.8,    -0.6,     1.0,       4,
0909,2013-11-08,,     0.6,     5.1,     1.2,     3.8,     0.2,     2.3,       3,
0909,2013-11-09,,     0.7,     5.2,    -0.5,     2.4,    -0.6,     1.0,       2,
0909,2013-11-10,,     0.7,     5.3,     1.0,     3.3,    -1.1,     0.8,       2,
0909,2013-11-11,,     0.7,     5.4,     4.7,     4.7,    -0.1,     2.5,       2,
0909,2013-11-12,,     0.6,     5.4,    10.1,    11.7,     3.9,     7.8,       3,
0909,2013-11-13,,     0.2,     5.7,     4.1,    10.8,     4.1,     6.4,       1,
0909,2013-11-14,,     0.0,     6.5,     2.0,     4.6,     1.9,     3.1,       1,
0909,2013-11-15,,     0.0,     6.5,    -0.3,     3.5,    -0.3,     1.6,       1,
0909,2013-11-16,,     1.1,     7.6,    -0.4,     0.9,    -0.9,    -0.4,      10,
0909,2013-11-17,,     1.4,     8.0,    -2.2,     1.6,    -2.4,    -1.2,      12,
0909,2013-11-18,,     1.7,     8.2,     0.5,     2.1,    -2.8,    -0.4,      13,
0909,2013-11-19,,     2.1,     8.7,     1.2,     1.9,    -0.4,     1.0,      14,
0909,2013-11-20,,     2.2,     9.2,    -8.6,     1.6,    -8.6,    -2.2,      12,
0909,2013-11-21,,     2.1,     9.2,    -7.5,    -1.0,    -9.8,    -7.1,      12,
0909,2013-11-22,,     2.2,     9.2,    -3.6,    -0.4,    -8.9,    -4.7,      11,
0909,2013-11-23,,     2.3,     9.2,     3.2,     3.4,    -4.1,     0.6,      10,
0909,2013-11-24,,     2.3,     9.2,     5.9,     9.8,     2.4,     5.8,      11,
0909,2013-11-25,,     2.3,     9.2,     6.9,    11.7,     5.3,     7.5,      10,
0909,2013-11-26,,     2.2,     9.2,     3.9,     9.5,     3.7,     6.6,      10,
0909,2013-11-27,,     2.2,     9.2,     4.3,     7.9,     3.4,     5.1,      10,
0909,2013-11-28,,     2.2,     9.2,     5.2,     9.8,     3.2,     6.0,       9,
0909,2013-11-29,,     2.2,     9.2,     4.2,     8.3,     3.9,     5.6,       9,
0909,2013-11-30,,     2.1,     9.4,     1.4,     4.3,     1.2,     3.1,       9,
0909,2013-12-01,,     2.5,    10.2,     1.6,     2.6,     0.7,     1.5,      10,
0909,2013-12-02,,     3.4,    12.3,    -2.5,     4.3,    -2.5,     1.5,      12,
0909,2013-12-03,,     3.6,    12.5,    -8.1,    -2.2,    -8.4,    -4.2,      16,
0909,2013-12-04,,     3.6,    12.5,    -9.0,    -4.0,    -9.7,    -7.6,      15,
0909,2013-12-05,,     3.5,    12.5,   -11.3,    -6.5,   -12.0,    -9.5,      14,
0909,2013-12-06,,     3.4,    12.5,   -11.7,    -7.0,   -12.4,    -9.8,      14,
0909,2013-12-07,,     3.3,    12.5,   -15.0,   -11.2,   -15.6,   -13.4,      14,
0909,2013-12-08,,     3.3,    12.5,   -12.9,    -8.9,   -16.7,   -13.1,      14,
0909,2013-12-09,,     3.5,    12.6,   -10.1,    -6.9,   -13.4,   -10.3,      14,
0909,2013-12-10,,     3.6,    12.7,    -5.8,    -5.7,   -11.2,    -7.4,      15,
0909,2013-12-11,,     3.8,    12.7,    -4.6,    -2.4,    -5.9,    -4.4,      15,
0909,2013-12-12,,     3.9,    12.8,     0.5,     1.9,    -5.8,    -1.6,      15,
0909,2013-12-13,,     4.0,    12.9,     0.6,     2.9,    -0.2,     1.0,      13,
0909,2013-12-14,,     4.1,    13.1,     1.5,     2.7,     0.2,     1.4,      14,
0909,2013-12-15,,     4.3,    13.1,     2.0,     3.1,     0.9,     2.0,      15,
0909,2013-12-16,,     4.3,    13.3,     0.6,     4.3,     0.4,     2.4,      15,
0909,2013-12-17,,     4.3,    13.3,     2.6,     2.6,    -1.5,     0.3,      15,
0909,2013-12-18,,     4.8,    13.4,     0.8,     4.8,     0.8,     2.8,      16,
0909,2013-12-19,,     5.3,    13.6,-99.9,-99.9,-99.9,-99.9,      17,
0909,2013-12-20,,     5.3,    13.6,    -6.0,    -3.4,    -9.0,    -6.1,      17,
0909,2013-12-21,,     5.8,    14.3,    -0.8,    -0.2,    -6.1,    -3.2,      19,
0909,2013-12-22,,     6.1,    14.5,    -0.4,     1.2,    -2.9,    -0.8,      20,
0909,2013-12-23,,     6.7,    15.1,     1.6,     2.2,    -0.5,     0.9,      21,
0909,2013-12-24,,     7.0,    16.0,    -0.6,     2.4,    -0.7,     0.7,      23,
0909,2013-12-25,,     7.1,    16.1,    -4.1,     0.4,    -4.4,    -2.0,      22,
0909,2013-12-26,,     7.2,    16.1,-99.9,-99.9,-99.9,-99.9,      22,
0909,2013-12-27,,     7.1,    16.2,-99.9,-99.9,-99.9,-99.9,      23,
0909,2013-12-28,,     7.0,    16.6,-99.9,-99.9,-99.9,-99.9,      22,
0909,2013-12-29,,     6.9,    16.7,-99.9,-99.9,-99.9,-99.9,      22,
0909,2013-12-30,,     7.1,    16.7,-99.9,-99.9,-99.9,-99.9,      22,
0909,2013-12-31,,     7.0,    16.8,-99.9,-99.9,-99.9,-99.9,      22,
0909,2014-01-01,,     7.1,    16.9,-99.9,-99.9,-99.9,-99.9,      22,
0909,2014-01-02,,     7.1,    16.9,-99.9,-99.9,-99.9,-99.9,      22,
0909,2014-01-03,,     7.9,    18.7,-99.9,-99.9,-99.9,-99.9,      24,
0909,2014-01-04,,     8.1,    18.9,-99.9,-99.9,-99.9,-99.9,      23,
0909,2014-01-05,,     8.1,    19.0,-99.9,-99.9,-99.9,-99.9,      23,
0909,2014-01-06,,     8.3,    19.0,-99.9,-99.9,-99.9,-99.9,      25,
0909,2014-01-07,,     8.4,    19.0,-99.9,-99.9,-99.9,-99.9,      24,
0909,2014-01-08,,     8.7,    19.2,     1.0,     2.8,     1.0,     1.5,      24,
0909,2014-01-09,,     9.2,    19.8,    -0.2,     2.7,    -0.2,     1.2,      30,
0909,2014-01-10,,     9.9,    20.2,     1.0,     1.2,    -2.0,    -0.6,      33,
0909,2014-01-11,,    11.2,    21.3,     2.0,     2.3,     0.0,     0.7,      33,
0909,2014-01-12,,    12.7,    22.9,-99.9,-99.9,-99.9,-99.9,      41,
0909,2014-01-13,,    14.8,    24.5,-99.9,-99.9,-99.9,-99.9,      48,
0909,2014-01-14,,    14.2,    26.1,-99.9,-99.9,-99.9,-99.9,      42,
0909,2014-01-15,,    13.9,    26.4,-99.9,-99.9,-99.9,-99.9,      42,
0909,2014-01-16,,    13.8,    26.4,-99.9,-99.9,-99.9,-99.9,      40,
0909,2014-01-17,,    13.8,    26.4,-99.9,-99.9,-99.9,-99.9,      42,
0909,2014-01-18,,    13.8,    26.4,-99.9,-99.9,-99.9,-99.9,      41,
0909,2014-01-19,,    13.7,    26.4,-99.9,-99.9,-99.9,-99.9,      41,
0909,2014-01-20,,    13.8,    26.4,-99.9,-99.9,-99.9,-99.9,      41,
0909,2014-01-21,,    13.8,    26.4,-99.9,-99.9,-99.9,-99.9,      41,
0909,2014-01-22,,    13.8,    26.4,-99.9,-99.9,-99.9,-99.9,      41,
0909,2014-01-23,,    13.7,    26.4,-99.9,-99.9,-99.9,-99.9,      41,
0909,2014-01-24,,    13.9,    26.4,-99.9,-99.9,-99.9,-99.9,      40,
0909,2014-01-25,,    13.9,    26.4,-99.9,-99.9,-99.9,-99.9,      40,
0909,2014-01-26,,    13.8,    26.4,-99.9,-99.9,-99.9,-99.9,      40,
0909,2014-01-27,,    13.8,    26.4,-99.9,-99.9,-99.9,-99.9,      40,
0909,2014-01-28,,    13.8,    26.4,-99.9,-99.9,-99.9,-99.9,      40,
0909,2014-01-29,,    13.6,    26.4,-99.9,-99.9,-99.9,-99.9,      38,
0909,2014-01-30,,    13.3,    26.7,-99.9,-99.9,-99.9,-99.9,      38,
0909,2014-01-31,,    14.0,    27.1,-99.9,-99.9,-99.9,-99.9,      42,
0909,2014-02-01,,    14.0,    27.3,-99.9,-99.9,-99.9,-99.9,      42,
0909,2014-02-02,,    14.1,    27.3,-99.9,-99.9,-99.9,-99.9,      42,
0909,2014-02-03,,    14.0,    27.3,-99.9,-99.9,-99.9,-99.9,      42,
0909,2014-02-04,,    14.0,    27.3,-99.9,-99.9,-99.9,-99.9,      41,
0909,2014-02-05,,    14.0,    27.3,-99.9,-99.9,-99.9,-99.9,      40,
0909,2014-02-06,,    14.0,    27.3,-99.9,-99.9,-99.9,-99.9,      39,
0909,2014-02-07,,    14.0,    27.3,   -10.5,    -6.6,   -16.2,   -11.2,      38,
0909,2014-02-08,,    14.0,    27.3,    -9.4,    -9.2,    -9.7,    -9.5,      39,
0909,2014-02-09,,    13.8,    27.3,-99.9,-99.9,-99.9,-99.9,      40,
0909,2014-02-10,,    13.4,    27.5,-99.9,-99.9,-99.9,-99.9,      41,
0909,2014-02-11,,    14.4,    28.1,-99.9,-99.9,-99.9,-99.9,      44,
0909,2014-02-12,,    16.1,    28.3,-99.9,-99.9,-99.9,-99.9,      45,
0909,2014-02-13,,    16.6,    29.3,    -0.4,     1.8,    -0.6,     0.0,      50,
0909,2014-02-14,,    17.6,    30.1,    -1.0,     1.1,    -2.0,    -0.7,      53,
0909,2014-02-15,,    17.9,    30.7,    -1.3,     2.3,    -1.4,     0.2,      55,
0909,2014-02-16,,    17.8,    31.9,    -1.3,     2.4,    -1.9,    -0.1,      65,
0909,2014-02-17,,    19.0,    32.8,    -0.7,    -0.2,    -3.9,    -2.1,      71,
0909,2014-02-18,,    19.9,    33.7,    -2.5,     0.4,    -2.6,    -1.3,      77,
0909,2014-02-19,,    21.0,    34.7,    -3.7,     0.5,    -3.7,    -1.6,      82,
0909,2014-02-20,,    21.6,    35.1,    -3.4,    -0.4,    -4.7,    -3.2,      81,
0909,2014-02-21,,    22.2,    35.8,    -2.9,    -0.4,    -3.4,    -1.9,      82,
0909,2014-02-22,,    22.5,    36.1,    -7.9,    -1.4,    -8.0,    -4.5,      85,
0909,2014-02-23,,    23.0,    36.6,    -4.3,    -2.5,    -8.0,    -5.1,      87,
0909,2014-02-24,,    23.7,    37.3,    -1.6,     0.1,    -4.4,    -2.4,      86,
0909,2014-02-25,,    24.4,    37.7,     1.1,     2.5,    -1.7,     0.5,      92,
0909,2014-02-26,,    24.6,    37.7,     1.9,     8.1,     0.9,     2.9,      87,
0909,2014-02-27,,    24.7,    37.7,     3.7,     9.1,     1.9,     4.6,      84,
0909,2014-02-28,,    24.5,    37.7,     1.8,     9.0,     1.5,     4.2,      80,
0909,2014-03-01,,    24.6,    37.8,    -0.6,     5.7,    -0.8,     1.9,      78,
0909,2014-03-02,,    25.0,    38.2,    -0.7,     0.9,    -2.3,    -0.8,      80,
0909,2014-03-03,,    25.8,    39.0,     0.6,     2.0,    -1.3,     0.5,      87,
0909,2014-03-04,,    26.9,    40.0,     1.0,     2.7,     0.0,     1.1,      94,
0909,2014-03-05,,    27.8,    40.6,     1.6,     3.0,    -0.2,     1.1,      91,
0909,2014-03-06,,    28.5,    41.3,     3.2,     8.4,     1.1,     3.2,      85,
0909,2014-03-07,,    28.8,    42.5,     1.0,     3.8,     1.0,     1.7,      86,
0909,2014-03-08,,    29.1,    42.6,     1.5,     5.6,     1.0,     2.2,      80,
0909,2014-03-09,,    30.1,    43.7,     3.8,     6.1,     0.6,     3.1,      77,
0909,2014-03-10,,    29.6,    44.5,     1.0,     4.8,     1.0,     2.7,      74,
0909,2014-03-11,,    29.3,    44.5,     0.0,     3.1,    -0.6,     0.9,      73,
0909,2014-03-12,,    29.5,    44.5,     0.4,     6.4,    -2.1,     1.4,      72,
0909,2014-03-13,,    29.5,    44.5,     2.5,    10.6,     0.2,     4.3,      70,
0909,2014-03-14,,    29.5,    44.5,     2.0,     8.4,    -0.2,     3.3,      69,
0909,2014-03-15,,    29.9,    45.2,    -0.5,     4.7,    -0.6,     1.4,      64,
0909,2014-03-16,,    30.9,    46.2,     1.1,     4.3,    -0.5,     1.7,      67,
0909,2014-03-17,,    32.2,    48.2,    -1.0,     2.4,    -1.0,     0.5,      86,
0909,2014-03-18,,    32.2,    48.3,    -4.8,     2.0,    -4.8,    -2.0,      85,
0909,2014-03-19,,    32.4,    48.3,     0.4,     3.5,    -5.0,    -0.3,      85,
0909,2014-03-20,,    33.1,    49.3,    -3.1,     2.4,    -3.3,    -0.4,      94,
0909,2014-03-21,,    33.4,    49.6,    -4.5,     2.4,    -5.2,    -2.5,      92,
0909,2014-03-22,,    33.4,    49.6,    -4.4,     3.0,    -6.2,    -2.5,      89,
0909,2014-03-23,,    33.8,    50.0,    -2.1,     0.7,    -5.2,    -2.5,      94,
