

 ()  Site  - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Jul 10 17:30:38 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
0951,2014-10-01,,     0.0,     0.0,     0.4,     1.6,    -0.2,     0.6,       0,
0951,2014-10-02,,     0.0,     0.0,    -1.6,     1.1,    -0.6,     0.4,       0,
0951,2014-10-03,,     0.0,     0.0,    -3.2,     5.0,    -3.6,    -0.2,       0,
0951,2014-10-04,,     0.0,     0.0,    -0.6,     2.4,    -5.9,    -1.6,       0,
0951,2014-10-05,,     0.1,     0.1,    -3.7,     1.4,    -5.1,    -1.2,       1,
0951,2014-10-06,,     0.8,     0.7,    -2.9,    -1.1,    -3.7,    -2.6,       7,
0951,2014-10-07,,     1.0,     0.9,    -5.9,    -2.2,    -5.9,    -3.5,      10,
0951,2014-10-08,,     1.0,     0.9,    -8.3,    -4.1,    -7.7,    -6.0,       8,
0951,2014-10-09,,     1.0,     0.9,    -7.4,    -4.1,    -9.2,    -7.1,       7,
0951,2014-10-10,,     1.0,     0.9,    -6.6,    -2.1,   -16.6,    -9.2,       6,
0951,2014-10-11,,     1.0,     0.9,    -7.3,    -2.1,   -11.1,    -6.2,       6,
0951,2014-10-12,,     1.0,     1.0,    -3.6,    -0.4,   -11.2,    -5.8,       5,
0951,2014-10-13,,     1.0,     1.0,    -1.0,     3.9,    -3.6,    -0.2,       5,
0951,2014-10-14,,     1.0,     1.0,    -4.4,     1.1,    -3.6,    -1.7,       5,
0951,2014-10-15,,     1.0,     1.0,   -12.8,    -0.9,   -12.1,    -6.7,       5,
0951,2014-10-16,,     1.0,     1.0,    -4.6,    -3.3,   -14.1,    -8.0,       4,
0951,2014-10-17,,     1.0,     1.0,    -6.1,    -0.4,   -10.5,    -5.8,       4,
0951,2014-10-18,,     1.0,     1.0,   -10.7,     2.5,   -11.0,    -4.8,       4,
0951,2014-10-19,,     1.0,     1.0,   -10.1,     0.2,   -13.2,    -8.7,       4,
0951,2014-10-20,,     1.0,     1.0,    -3.8,    -1.9,   -10.1,    -4.7,       4,
0951,2014-10-21,,     1.0,     1.0,    -7.7,     0.6,    -7.7,    -3.5,       4,
0951,2014-10-22,,     1.2,     1.1,    -8.7,    -1.5,    -8.4,    -4.4,       6,
0951,2014-10-23,,     1.2,     1.1,   -14.5,    -2.1,   -13.8,    -9.7,       6,
0951,2014-10-24,,     1.2,     1.1,    -7.4,    -6.3,   -14.5,    -8.2,       6,
0951,2014-10-25,,     1.2,     1.1,    -6.7,    -3.3,    -8.2,    -6.5,       6,
0951,2014-10-26,,     1.2,     1.1,   -15.4,    -3.4,   -14.9,    -7.2,       6,
0951,2014-10-27,,     1.2,     1.1,   -15.4,    -6.4,   -20.2,   -14.3,       6,
0951,2014-10-28,,     1.2,     1.1,   -13.4,    -6.0,   -15.6,   -11.7,       6,
0951,2014-10-29,,     1.2,     1.1,   -17.7,    -5.6,   -17.4,   -12.7,       6,
0951,2014-10-30,,     1.3,     1.2,   -10.4,    -7.3,   -18.7,   -12.1,       7,
0951,2014-10-31,,     1.4,     1.2,   -12.1,   -10.4,   -16.7,   -14.1,       7,
0951,2014-11-01,,     1.4,     1.2,   -19.7,   -10.1,   -19.3,   -14.0,       7,
0951,2014-11-02,,     1.4,     1.2,   -15.8,   -11.1,   -19.8,   -16.9,       7,
0951,2014-11-03,,     1.4,     1.2,   -18.9,   -10.3,   -20.1,   -14.4,       7,
0951,2014-11-04,,     1.4,     1.2,   -20.5,   -13.7,   -20.3,   -17.9,       7,
0951,2014-11-05,,     1.4,     1.2,   -20.5,   -15.9,   -21.8,   -19.8,       7,
0951,2014-11-06,,     1.4,     1.2,   -19.1,   -14.0,   -20.8,   -19.1,       7,
0951,2014-11-07,,     1.4,     1.2,   -21.7,   -17.3,   -21.8,   -20.2,       7,
0951,2014-11-08,,     1.4,     1.2,   -11.1,   -11.0,   -21.7,   -17.1,       7,
0951,2014-11-09,,     1.4,     1.2,    -1.8,    -6.8,   -12.5,    -9.5,       7,
0951,2014-11-10,,     1.4,     1.2,     3.4,     3.6,    -9.5,    -3.1,       7,
0951,2014-11-11,,     1.4,     1.2,    -3.4,     5.5,    -3.8,     1.7,       7,
0951,2014-11-12,,     1.4,     1.2,     5.4,     5.4,    -4.3,     0.0,       7,
0951,2014-11-13,,     1.4,     1.2,    -2.3,     6.6,    -0.7,     2.5,       7,
0951,2014-11-14,,     1.4,     1.2,    -5.7,    -2.3,    -6.7,    -3.9,       7,
0951,2014-11-15,,     1.4,     1.2,   -11.0,    -5.7,   -10.5,    -8.2,       6,
0951,2014-11-16,,     1.4,     1.2,   -10.6,    -9.5,   -12.6,   -10.8,       6,
0951,2014-11-17,,     1.4,     1.2,    -8.2,    -6.4,   -12.7,    -9.8,       6,
0951,2014-11-18,,     1.4,     1.2,    -6.0,    -2.5,    -8.2,    -5.8,       6,
0951,2014-11-19,,     1.4,     1.2,     1.5,     3.4,    -9.1,    -5.3,       7,
0951,2014-11-20,,     1.4,     1.2,    -7.6,     6.5,    -8.8,    -0.8,       6,
