,1030,335,371,378,409,435,457,485,547,554,556,566,658,669,732,739,780,797,842,874,386,387,843,632,904,1060,905,465,586,589,713,629,538,1101,709,368,825,940,467,1047,859,1041,1040,717,415,449,317,970,444,618,345,737,542,380,680,682,675,1014,565,688,742,869,913,348,802,543,1097,607,531,827,622,544,779,765,831,353,597,0761,555,0484,468,342,762,661,1061,383,572,701,461,793,426,559,2134,528,522,521,452
0,7.619999999999999,5.08,2.54,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,2.54,2.54,0.0,0.0,0.0,0.0,5.08,2.54,2.54,0.0,0.5970105294578442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,2.54,5.08,0.0,12.7,0.0,17.779999999999994,5.08,5.08,5.08,10.16,1.5721083934145768,0.0,0.0,2.54,2.54,0.0,2.54,0.0,12.7,10.16,0.0,2.54,2.54,0.0,0.0,0.0,1.7749219470862814,2.54,0.0,0.0,5.08,7.619999999999999,0.0,2.54,0.0,0.38098886935991416,0.0,2.54,2.54,7.619999999999999,0.0,2.54,0.0,2.54,0.0,0.0,0.0,0.6385752064516189,0.0,0.0,0.33281630186271777,0.0,0.0,0.0,0.0,0.0,5.08,0.0,1.301099598662947,0.0,1.1907513517992154,0.0,0.0,0.0,0.0,2.54
1,2.54,2.54,2.54,2.54,0.0,0.0,0.0,5.08,2.54,0.0,0.0,0.0,2.54,2.54,0.0,0.0,17.779999999999994,2.54,2.54,7.619999999999999,7.619999999999999,10.16,4.7979253929805985,2.54,7.619999999999999,0.0,2.54,5.08,2.54,5.08,17.779999999999994,7.623939226957253,5.08,2.54,2.54,2.54,10.16,3.299459524978632,2.8160420120234755,2.54,3.1979481174673285,0.0,0.0,2.54,5.08,2.54,0.0,3.166400998944639,0.0,0.0,0.0,10.16,2.54,2.54,2.54,5.08,2.8150441371368005,0.0,7.619999999999999,0.0,5.08,2.54,1.842080228977771,0.0,2.54,0.0,2.54,2.54,2.54,5.08,5.08,1.448823412716283,2.54,2.339292659322439,0.0,0.0,0.0,2.5399999999999907,0.0,1.2153615694156001,5.08,0.0,7.619999999999999,1.5296138740380483,2.54,0.0,0.0,2.7034168858301406,0.0,2.084451345206064,2.54,0.0,0.0,0.0,0.0,2.54,0.0
2,2.54,0.0,0.0,2.54,5.08,5.08,2.54,0.0,5.08,2.54,5.08,0.0,2.54,2.54,0.0,2.54,0.0,0.0,5.08,5.08,2.0746216797451664,2.54,0.0,0.0,2.54,2.54,1.313900427685954,2.54,0.0,5.08,2.54,2.54,2.54,2.54,2.71781069450363,2.54,5.360022754200518,5.08,2.2124448844810067,0.0,0.0,2.54,2.452692772785178,5.08,2.54,2.54,7.619999999999999,2.54,0.0,0.0,0.0,22.86,2.54,0.0,5.08,5.08,1.920134074599635,2.54,2.54,2.54,0.0,0.0,2.54,0.7000503793540479,2.54,0.0,2.54,2.259213016918096,2.54,0.0,5.08,3.417841702441677,2.54,1.3822742455351291,2.230322508052551,0.0,5.08,1.4985438751738969,2.54,0.0,0.0,0.0,5.08,1.5087198107439526,2.54,0.0,1.4434867111930783,2.54,2.54,2.54,3.0976458468143067,1.956083378133734,0.0,2.54,2.54,2.54,0.0
3,0.0,0.0,5.08,2.54,2.54,0.0,0.0,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,0.0,2.54,2.54,0.0,2.54,1.2512059520461867,5.08,0.0,5.08,2.54,2.54,2.54,2.54,2.4832966755664354,1.8946981522697757,0.0,2.54,1.6966946187189134,0.0,0.7795106555965536,0.0,2.259453446058747,2.54,2.54,0.0,0.0,0.9686594291051298,1.878653673875106,2.54,2.54,1.635149275863914,1.657131609646803,2.54,2.54,0.0,2.54,3.4141838618375844,5.08,2.54,2.54,2.48189539357421,2.54,2.54,2.067973969723318,5.08,2.54,0.0,0.0,0.0,2.54,1.6144862874224384,2.54,1.2919035077404089,0.0,5.08,0.0,0.0,2.54,2.54,5.08,2.54,0.0,0.0,0.0,2.5399999999999907,2.54,5.08,2.54,0.0,2.18240577407453,2.451573632313927,2.54,1.9284841053762651,0.0,2.54,5.08,2.0816975720329607,0.3017674380962176,2.54,0.0,0.0,0.0
4,2.54,2.54,0.0,2.54,5.08,7.619999999999999,0.0,0.0,0.0,2.54,2.54,7.619999999999999,0.0,2.54,0.0,2.54,5.08,2.54,2.54,2.54,5.08,2.54,2.54,5.08,2.54,2.54,2.54,12.7,7.619999999999999,2.54,2.54,2.54,0.0,0.0,2.54,5.08,0.0,0.0,5.08,2.8007834245060144,2.54,2.54,0.0,5.08,2.54,2.54,1.8395902956125403,1.58472127207584,0.0,2.54,7.619999999999999,10.16,2.54,7.619999999999999,5.08,12.7,5.125157698858001,0.0,2.54,1.785289990080591,2.54,0.0,2.54,7.619999999999999,0.0,5.08,2.54,2.54,0.0,3.4183404344601085,5.08,5.08,0.0,2.54,2.54,0.0,7.619999999999999,2.5399999999999907,7.619999999999999,2.239297266107868,0.0,5.08,0.0,5.08,2.3709848262794098,2.54,0.0,2.54,2.54,1.6810837643574177,0.0,0.0,0.0,2.54,0.0,2.54,3.1858192575608233
5,17.779999999999994,7.619999999999999,2.54,17.779999999999994,25.4,38.1,12.7,10.16,12.7,12.7,15.239999999999998,33.02,12.7,45.72,10.16,10.16,83.82,58.42,10.16,93.98,58.42,34.61148110079131,39.25383969764394,55.88,60.96,71.11999999999998,66.03999999999999,40.64,38.1,33.02,38.1,30.48,20.32,17.779999999999994,17.779999999999994,32.767369212713064,22.36644068448546,35.55999999999999,10.16,12.7,15.239999999999998,10.16,12.396840508962825,17.779999999999994,7.619999999999999,15.239999999999998,15.239999999999998,7.619999999999999,7.336686125982425,40.64,34.41116676551318,93.98,22.86,45.72,45.72,60.96,48.26,10.16,16.05976824325847,7.619999999999999,12.7,12.7,7.619999999999999,15.239999999999998,7.619999999999999,32.112974073661114,33.02,10.16,8.31074410693879,12.7,26.75275175485187,18.843405974282106,15.239999999999998,12.7,10.16,20.32,7.619999999999999,22.86000000000001,6.964408775937427,33.02000000000002,0.0,25.4,18.978129455111446,2.54,7.619999999999999,68.58,20.7668688899628,19.039446427231006,27.5566294337895,2.54,12.7,22.39637397013402,4.3180000000000005,10.16,10.16,15.239999999999998,7.619999999999999
6,10.16,12.7,7.619999999999999,12.7,35.55999999999999,17.779999999999994,17.779999999999994,10.16,20.32,7.619999999999999,15.239999999999998,15.239999999999998,17.779999999999994,25.4,0.0,15.239999999999998,33.02,20.32,20.32,50.8,25.4,22.86,20.32,33.02,33.02,30.74395713470228,30.48,27.94,23.521537014416154,33.02,25.4,25.4,21.19559813142559,20.32,10.16,19.013922438660803,20.32,12.7,11.377150611136708,13.570400276472112,10.16,18.79678553558512,20.32,15.239999999999998,12.7,2.54,3.418535337287409,12.7,10.07694204388405,26.370917376285234,17.779999999999994,48.26,10.16,25.4,22.86,30.48,22.86,12.7,10.16,7.619999999999999,12.7,5.08,7.619999999999999,5.08,15.239999999999998,7.619999999999999,10.16,7.619999999999999,7.619999999999999,10.734210350398078,15.239999999999998,7.619999999999999,12.7,7.619999999999999,12.7,7.619999999999999,5.08,10.018875969344228,5.08,17.47508311403518,2.54,5.170071959225909,10.16,2.54,5.08,30.48,15.239999999999998,25.4,5.08,5.08,10.16,2.54,4.350169450968781,0.0,0.0,10.16,2.54
7,0.0,7.619999999999999,0.0,0.0,15.239999999999998,5.08,2.54,7.619999999999999,7.619999999999999,0.0,5.08,0.0,7.619999999999999,15.239999999999998,0.0,17.779999999999994,12.7,7.619999999999999,10.16,20.32,5.08,5.163169844584587,10.16,10.16,12.7,12.7,7.619999999999999,7.619999999999999,10.16,10.16,10.16,10.16,7.619999999999999,7.619999999999999,7.619999999999999,0.0,2.54,5.08,0.0,0.0,0.0,5.08,6.723425333138652,0.0,5.08,1.4437373714977242,1.628203175401497,5.08,2.54,17.779999999999994,2.54,15.239999999999998,5.08,5.08,5.08,2.54,2.54,3.8817166649013757,2.54,2.54,2.825318873423985,2.54,2.54,2.54,5.08,0.0,0.0,0.0,7.619999999999999,2.54,10.16,0.0,0.0,0.0,0.0,0.0,0.46302468393491614,0.0,0.2368439545748369,5.079999999999981,0.0,0.0,5.08,2.54,0.0,5.08,7.799205531857406,10.16,0.0,2.54,2.54,1.6640248461847897,0.0,0.0,0.0,1.066679014145992,2.54
8,5.08,7.619999999999999,5.08,5.08,2.54,7.619999999999999,7.619999999999999,7.619999999999999,10.16,5.08,7.619999999999999,7.619999999999999,5.08,5.08,7.619999999999999,2.54,7.619999999999999,2.54,5.08,5.08,3.1035981529075003,0.0,0.0,2.54,5.08,7.619999999999999,5.08,15.239999999999998,7.15848538202498,6.341010361013067,5.08,2.54,5.08,10.16,2.54,15.239999999999998,12.7,10.16,5.08,12.7,10.763021645392792,0.0,2.54,5.08,7.619999999999999,5.08,7.619999999999999,7.195500388462164,2.54,5.08,10.16,17.779999999999994,2.54,5.08,2.54,5.08,2.54,2.54,5.08,3.558622832472264,15.239999999999998,2.54,2.54,3.09156769261769,2.54,10.16,7.619999999999999,2.54,5.08,5.08,5.291540568031153,7.619999999999999,8.269796122512952,5.168770250771684,5.08,7.619999999999999,4.8018403640010305,5.080000000000028,5.08,10.160000000000009,7.619999999999999,2.54,5.08,2.54,5.08,4.01289033729245,2.54,7.619999999999999,5.08,2.54,7.619999999999999,5.08,0.0,2.54,3.3086925196231296,5.08,2.54
