,1030,335,371,378,409,435,457,485,547,554,556,566,658,669,732,739,780,797,842,874,342,368,913,386,387,465,468,522,531,544,559,1047,675,688,701,709,717,779,827,0484,1041,345,348,353,380,1101,904,449,452,461,528,538,543,940,905,742,762,765,1097,831,1060,843,632,586,1040,713,629,589,467,859,565,444,825,0761,597,555,737,618,682,415,317,970,680,542,1014,869,802,607,622,661,521,1061,383,572,793,426,2134
0,7.619999999999999,5.08,2.54,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,2.54,2.54,0.0,0.0,0.0,0.0,5.08,2.54,0.0,0.0,7.619999999999999,2.54,0.0,0.0,0.0,0.0,2.54,0.0,0.0,5.08,0.0,0.0,5.08,12.7,0.0,2.54,2.54,0.0,0.0,10.16,0.0,0.0,2.54,0.0,0.0,2.54,2.54,0.0,0.0,5.08,0.0,5.08,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.5379290585491071,0.0,0.0,0.0,5.08,2.54,0.0,5.08,10.16,2.54,0.0,17.779999999999994,0.0,0.0,0.27816257997569954,0.0,12.7,0.0,2.54,0.0,2.54,0.0,2.54,1.7627493752812367,5.08,2.54,0.0,7.619999999999999,0.0,0.0,0.0,0.0,0.0,1.3153854458909873,0.0,0.0
1,2.54,2.54,2.54,2.54,0.0,0.0,0.0,5.08,2.54,0.0,0.0,0.0,2.54,2.54,0.0,0.0,17.779999999999994,2.54,2.54,7.619999999999999,0.0,2.54,0.0,7.619999999999999,10.16,5.08,5.08,0.0,2.54,7.619999999999999,0.0,2.54,10.16,0.0,7.619999999999999,2.54,2.54,2.54,5.08,2.540000000000036,0.0,0.0,0.0,0.0,2.54,2.54,7.619999999999999,2.54,0.0,0.0,0.0,5.08,0.0,2.54,2.54,5.08,7.619999999999999,2.54,2.54,0.0,0.0,3.994344695553374,2.54,2.54,0.0,17.779999999999994,7.289235829227197,5.08,2.4182138835800515,2.5990995035135285,7.619999999999999,0.0,10.16,2.5399999999999907,0.0,0.0,10.16,0.0,5.08,5.08,0.0,3.4260701181299997,2.54,2.54,0.0,2.54,2.54,2.54,5.08,2.150835199722877,2.54,2.54,0.0,0.0,2.0476595863862666,2.54,0.0
2,2.54,0.0,0.0,2.54,5.08,5.08,2.54,0.0,5.08,2.54,5.08,0.0,2.54,2.54,0.0,2.54,0.0,0.0,5.08,5.08,0.0,2.54,2.54,0.0,2.54,2.54,0.0,2.54,2.54,2.54,7.619999999999999,0.0,2.54,2.54,2.54,2.54,5.08,2.54,0.0,0.0,2.54,0.0,2.54,0.0,0.0,2.54,2.54,2.54,0.0,2.54,2.54,2.54,0.0,5.08,0.0,0.0,5.08,0.0,2.54,1.405383940968832,2.54,0.0,0.0,0.0,2.445110454606714,2.54,2.54,5.08,2.5211466995049348,0.0,2.54,0.0,4.4874687463047795,0.9839972071495744,5.08,2.54,22.86,0.0,5.08,2.54,7.619999999999999,2.54,5.08,2.54,2.54,0.0,2.54,2.2653004524288924,5.08,1.7019997666349291,2.54,2.54,0.0,1.3619265775756437,2.54,2.7869638243567953,0.0
3,0.0,0.0,5.08,2.54,2.54,0.0,0.0,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,0.0,2.54,2.54,0.0,2.54,5.08,0.0,0.0,2.54,5.08,2.54,2.54,0.0,0.0,0.0,0.0,0.0,2.54,5.08,2.54,2.54,2.54,2.54,5.08,2.5399999999999907,2.54,2.54,0.0,2.54,2.54,0.0,2.54,0.0,0.0,0.0,2.54,5.08,0.0,2.54,2.54,2.54,2.54,2.54,2.54,5.08,2.54,0.0,5.08,2.503597826189679,1.9018176549319277,0.0,2.54,1.4366946888320171,2.54,0.0,2.771552374213865,2.54,3.2726750885314653,0.0,0.0,0.0,3.497544346828737,0.0,2.3729959967484615,2.54,1.2552212227320896,2.54,2.54,5.08,2.54,0.0,2.54,1.2987055574827426,0.0,0.0,0.0,2.638718468344349,1.8670187810119319,2.54,2.54,5.08,0.36135471692495513
4,2.54,2.54,0.0,2.54,5.08,7.619999999999999,0.0,0.0,0.0,2.54,2.54,7.619999999999999,0.0,2.54,0.0,2.54,5.08,2.54,2.54,2.54,5.08,5.08,2.54,5.08,2.54,12.7,0.0,0.0,0.0,5.08,0.0,2.54,5.08,2.54,2.54,2.54,5.08,0.0,2.54,2.5399999999999907,2.54,7.619999999999999,7.619999999999999,0.0,7.619999999999999,0.0,2.54,2.54,0.0,2.54,2.54,0.0,5.08,0.0,2.54,2.54,0.0,2.54,2.54,2.54,2.54,2.54,5.08,7.619999999999999,0.0,2.54,2.54,2.54,5.08,2.54,2.54,0.0,0.0,2.5399999999999907,7.619999999999999,7.619999999999999,10.16,2.54,12.7,2.54,1.6914391996852394,1.5651172314627808,5.08,2.54,0.0,0.0,0.0,2.54,5.08,5.08,2.54,2.220798445128696,2.54,0.0,1.7831379998380863,0.0,0.0
5,17.779999999999994,7.619999999999999,2.54,17.779999999999994,25.4,38.1,12.7,10.16,12.7,12.7,15.239999999999998,33.02,12.7,45.72,10.16,10.16,83.82,58.42,10.16,93.98,25.4,38.1,7.619999999999999,58.42,48.26,40.64,0.0,10.16,7.619999999999999,20.32,33.02,12.7,48.26,7.619999999999999,27.94,17.779999999999994,17.779999999999994,15.239999999999998,12.7,33.02000000000002,10.16,35.55999999999999,15.239999999999998,20.32,45.72,17.779999999999994,60.96,15.239999999999998,7.619999999999999,33.02,10.16,20.32,40.64,35.55999999999999,66.03999999999999,12.7,15.239999999999998,12.7,33.02,10.16,71.11999999999998,40.102519969707274,55.88,38.1,11.191665676623689,38.1,30.48,33.02,10.16,15.239999999999998,16.146603360412662,8.050780888583358,24.18442759042042,22.86000000000001,7.619999999999999,7.841259533428836,93.98,40.64,60.96,7.619999999999999,15.239999999999998,7.619999999999999,45.72,22.86,10.16,12.7,7.619999999999999,10.16,24.511981544020518,2.54,15.239999999999998,7.619999999999999,68.58,20.872446688211188,2.54,12.7,4.3180000000000005
6,10.16,12.7,7.619999999999999,12.7,35.55999999999999,17.779999999999994,17.779999999999994,10.16,20.32,7.619999999999999,15.239999999999998,15.239999999999998,17.779999999999994,25.4,0.0,15.239999999999998,33.02,20.32,20.32,50.8,7.619999999999999,12.7,7.619999999999999,25.4,22.86,27.94,2.54,0.0,7.619999999999999,7.619999999999999,2.54,5.08,22.86,7.619999999999999,25.4,10.16,15.239999999999998,12.7,7.619999999999999,12.7,22.86,17.779999999999994,5.08,7.619999999999999,25.4,20.32,33.02,2.54,2.54,5.08,0.0,17.779999999999994,7.619999999999999,12.7,30.48,12.7,10.16,7.619999999999999,10.16,12.7,30.927658317194258,20.32,33.02,23.44385068840266,20.32,25.4,25.4,33.02,9.410187273628296,10.16,10.16,10.303193001687855,20.32,9.933533259411098,5.08,5.08,48.26,22.900690474345694,30.48,12.7,3.51101597308933,12.7,22.86,10.16,12.7,5.08,15.239999999999998,7.619999999999999,15.239999999999998,2.54,10.16,5.08,30.48,15.239999999999998,5.08,10.16,3.4193408891326227
7,0.0,7.619999999999999,0.0,0.0,15.239999999999998,5.08,2.54,7.619999999999999,7.619999999999999,0.0,5.08,0.0,7.619999999999999,15.239999999999998,0.0,17.779999999999994,12.7,7.619999999999999,10.16,20.32,0.0,0.0,2.54,5.08,7.619999999999999,7.619999999999999,0.0,0.0,7.619999999999999,0.0,0.0,0.0,2.54,2.54,10.16,7.619999999999999,0.0,0.0,2.54,5.079999999999981,5.08,2.54,2.54,0.0,5.08,7.619999999999999,12.7,0.0,2.54,0.0,0.0,7.619999999999999,0.0,5.08,7.619999999999999,0.0,5.08,0.0,0.0,0.0,12.7,10.16,10.16,10.16,6.994996765043694,10.16,10.16,10.16,0.0,0.0,2.54,2.54,2.54,0.0,0.36375080040480134,0.24156816367652184,15.239999999999998,17.779999999999994,2.54,5.08,1.5604739692816645,5.08,5.08,5.08,3.8047458033427843,2.54,5.08,0.0,10.16,2.54,0.9358833351676966,0.0,5.08,7.283279169218032,2.54,2.54,0.0
8,5.08,7.619999999999999,5.08,5.08,2.54,7.619999999999999,7.619999999999999,7.619999999999999,10.16,5.08,7.619999999999999,7.619999999999999,5.08,5.08,7.619999999999999,2.54,7.619999999999999,2.54,5.08,5.08,2.54,15.239999999999998,2.54,0.0,0.0,15.239999999999998,7.619999999999999,0.0,5.08,7.619999999999999,5.08,12.7,2.54,2.54,7.619999999999999,2.54,5.08,7.619999999999999,5.08,10.160000000000009,0.0,10.16,2.54,7.619999999999999,5.08,10.16,5.08,5.08,2.54,5.08,2.54,5.08,10.16,10.16,5.08,15.239999999999998,5.08,0.0,7.619999999999999,5.08,7.619999999999999,0.0,2.54,7.11053557996378,2.54,5.08,2.54,6.300756741886427,5.08,11.215192171222595,5.08,2.54,12.7,5.080000000000028,6.235139736978707,5.08,17.779999999999994,5.08,5.08,7.619999999999999,7.619999999999999,7.074567195979917,2.54,2.54,2.54,2.54,2.54,2.54,5.432448049685429,2.54,5.08,5.08,3.1658419276011216,2.54,2.54,7.619999999999999,0.0
